delta,theta,alpha,beta,gama,Color
-41.9351296439,-13.0077974191,-9.19073871697,-7.812192606,-11.6127917416,red
-41.2324179952,-13.1609023248,-10.6956430282,-3.84970633902,-5.87166584688,red
-40.3538320863,-12.9378640961,-11.6620170635,-1.12084530407,4.0670971786,red
-39.3067131221,-12.3156205219,-11.8731902969,0.330899204221,5.5184327836,red
-38.0998522051,-11.2827302647,-11.1558284383,1.31316081682,-1.91450810965,red
-36.7433307517,-9.84041083556,-9.4083907972,2.96215047501,-6.38648099252,red
-35.2483572035,-8.00318949561,-6.62420844554,6.01105654924,-0.0886856786,red
-33.6271131607,-5.79913949841,-2.90568881022,10.241732382,9.75222991839,red
-31.8926153048,-3.26967977651,1.53307984017,14.4443023379,9.83866433444,red
-30.0585910736,-0.468921355981,6.37685498609,16.9324997153,-1.93361622279,red
-28.1393633757,2.53744362879,11.2328461407,16.3315418641,-13.2607888579,red
-26.1497398622,5.67369756656,15.6656259472,12.2102090064,-11.9779808549,red
-24.104902905,8.85606693704,19.2399780802,5.25055476316,0.211101235588,red
-22.0202967001,11.9950576863,21.5670873188,-3.06911472499,10.8546517174,red
-19.9115079959,14.9980920247,22.3487937629,-11.0486234319,11.0566078281,red
-17.794138492,17.7723662986,21.4145835493,-17.286599639,3.2922577445,red
-15.6836683896,20.2278363581,18.7466203354,-20.9328738676,-4.20979124464,red
-13.59531344,22.2802255637,14.4893555028,-21.6544373288,-6.88817808067,red
-11.5438812439,23.853942905,8.9419619081,-19.4585268076,-5.83466384781,red
-9.54363026502,24.8848014869,2.53387697813,-14.5423616009,-3.06777899026,red
-7.60812882463,25.3224388377,-4.21418194986,-7.26805561654,1.19501727656,red
-5.75010924497,25.1323512343,-10.7396235462,1.72649213391,5.94791126812,red
-3.98131896454,24.2974593484,-16.4925485163,11.3512124843,7.41276708924,red
-2.31237876527,22.8191294767,-20.9896709976,19.9815122829,2.83546441649,red
-0.752657849292,20.7175941551,-23.8617893774,25.6681728982,-4.42400081332,red
0.68982957197,18.0317431732,-24.8896131035,26.7055826508,-7.04460815554,red
2.00849996128,14.8182780657,-24.0240545483,22.3511517933,-2.44700301031,red
3.19822863388,11.1502338821,-21.3889706506,13.2928814598,3.21025735763,red
4.25530003859,7.11488687545,-17.2663496703,1.57030287725,2.64273686724,red
5.17726542462,2.81110902939,-12.065601183,-9.98775708936,-2.320371084,red
5.96272536564,-1.65371283197,-6.27996023658,-18.5145659679,-2.73980762819,red
6.6110774507,-6.16703488934,-0.434301206252,-21.8291620766,4.02300028406,red
7.12227664692,-10.6146174453,4.97020942825,-19.0678516775,8.30946268195,red
7.49664943833,-14.8839245063,9.50845158775,-11.1542808902,0.733209896068,red
7.73478754692,-18.8673238101,12.8744264455,-0.890554051545,-12.1722325024,red
7.83753064616,-22.4649833004,14.9095923998,7.63120188254,-12.7914275994,red
7.80603680981,-25.5873913671,15.612672977,10.4093254984,4.60438951536,red
7.64193649758,-28.1574523845,15.129548009,5.3589953293,22.1583949879,red
7.34756232479,-30.1121331715,13.7245115302,-6.24215996829,16.7557977946,red
6.92623921304,-31.4036622099,11.7367043795,-19.6135858046,-10.9070084114,red
6.38261468848,-32.0003033891,9.52762851832,-28.0505454162,-32.6316376199,red
5.7230106301,-31.8867353352,7.42704144356,-25.7457733179,-22.3996406087,red
4.95578314416,-31.0640687501,5.68494216353,-10.6317978016,13.0790562809,red
4.09167978178,-29.5495351976,4.43662233971,14.1221104456,38.8917782274,red
3.14418131807,-27.3758838139,3.68594180126,40.7778233776,28.2975037189,red
2.12981373994,-24.5905227986,3.30941473767,59.7286159986,-8.7487997629,red
1.06841788854,-21.2544377377,3.08075424858,63.1855362338,-36.1906299544,red
-0.0166295919052,-17.4409086346,2.71262858598,48.3373154542,-29.3942913762,red
-1.09824338808,-13.2340369662,1.90987825278,18.6501806688,1.32620690118,red
-2.14550177948,-8.72708977147,0.426618178857,-17.2735390363,24.7157208861,red
-3.12356457437,-4.02067149407,-1.88122583663,-48.8355841233,21.9544969939,red
-3.99364374088,0.779257173781,-5.01612000209,-67.2818713514,2.65419949582,red
-4.71303550917,5.5634893452,-8.81851939795,-68.6415913772,-10.5390901348,red
-5.23521849742,10.221787202,-12.9699395207,-54.5964592143,-7.74052128397,red
-5.51001721,14.6451791835,-17.0203729228,-31.0937988247,0.935041334018,red
-5.48382454463,18.7283154859,-20.4375224875,-5.53819723854,1.41182109375,red
-5.09987154734,22.371856204,-22.6722089167,16.0527998201,-6.50649284205,red
-4.29852929519,25.4848609861,-23.2319194122,30.6983568671,-10.2276893566,red
-3.01762929278,27.9871377874,-21.7531399859,38.4009257479,-1.23904592236,red
-1.19279590179,29.8114915134,-18.0630194267,40.7697452339,13.4021928437,red
1.24220974669,30.9057995641,-12.2219664321,39.3179598734,18.457833889,red
4.35513392695,31.2348357012,-4.54081849682,34.4659792071,7.5676683936,red
8.21486772942,30.7817685022,4.43099153116,25.7494992043,-9.82956084455,red
12.891092708,29.5492733316,13.9465712369,12.9466884029,-18.7339977066,red
18.4539508965,27.5602033168,23.128761378,-2.75897547196,-13.4740426382,red
24.973746554,24.8577640414,31.056763496,-18.4825625087,-1.0047497127,red
32.5206820224,21.5051432159,36.8629819627,-30.5080988339,8.81722140734,red
-8.48841270476e-07,-8.48841270476e-07,-8.84527262162e-06,-0.00210429011191,-0.00690006047797,blue
-9.08506611878e-06,-8.99006906201e-06,-8.9595241543e-05,-0.0173630931272,-0.0336086026102,blue
-4.78579884393e-05,-4.66636411011e-05,-0.000437826540016,-0.0629856825518,-0.0273191034553,blue
-0.000168491643092,-0.000160992035749,-0.00139334394591,-0.126305579247,0.146104798315,blue
-0.000453283940902,-0.000421528935566,-0.00327713225438,-0.124260063076,0.372556216276,blue
-0.00100439752877,-0.000901350813791,-0.00606810544901,0.0661155523932,0.0868642300262,blue
-0.00191673594544,-0.0016415360056,-0.00903162982063,0.492035053727,-0.900674585713,blue
-0.00323523683377,-0.00260314308594,-0.0104662423718,1.00441935151,-1.45768346145,blue
-0.00490365597234,-0.00361876948298,-0.00778060942279,1.23825209266,-0.14371209969,blue
-0.00671528813558,-0.0043592543545,0.00195391783111,0.763175353115,2.45276104448,blue
-0.0082714937611,-0.00432508829613,0.0210348005477,-0.61846849956,3.47114349861,blue
-0.00894644928384,-0.00286237361462,0.0500182273944,-2.58102507662,0.829282281731,blue
-0.00785529345306,0.000800150577838,0.0868058844001,-4.23160097759,-3.85413349239,blue
-0.00382861641401,0.00749237284364,0.126174181837,-4.46275335275,-6.22117814812,blue
0.00460012426063,0.0180198553122,0.159885071086,-2.58144836042,-3.26030474805,blue
0.0191887093899,0.0330573776505,0.177444274279,1.15070505055,3.54109151749,blue
0.0419590445332,0.0530248252515,0.167498412808,5.43834358487,8.84916498745,blue
0.0751490527699,0.0779561957704,0.11977048045,8.4561079657,7.55578228957,blue
0.121146311526,0.107376153113,0.0273271122679,8.70940741684,-0.626364794046,blue
0.182408502113,0.140200881421,-0.111127123843,5.80230519484,-9.81627204073,blue
0.261375908722,0.174678777622,-0.289323546252,0.690857703226,-12.0252197207,blue
0.360381028741,0.208383707585,-0.492299047487,-4.72566614856,-4.23192614104,blue
0.481561799283,0.23827132781,-0.696426162221,-8.46335371534,7.90259434586,blue
0.626784580364,0.260804018255,-0.870851880705,-9.32618709707,14.1616183244,blue
0.797580399425,0.272142181653,-0.980434492429,-7.37330379283,8.86369793602,blue
0.995092194511,0.268388820508,-0.990083931517,-3.78829586255,-3.60561096257,blue
1.22002671908,0.245866187021,-0.870162846692,-0.246166290502,-12.5462855365,blue
1.47261092823,0.201407105958,-0.602248349722,1.92269272462,-10.6430577431,blue
1.75255870945,0.132648322746,-0.184305088425,2.36868851962,-0.50066855819,blue
2.05905049632,0.038309044346,0.365661029125,1.81244720432,8.14879376882,blue
2.39072532683,-0.0815651177395,1.00823961065,1.52686353614,8.05873511244,blue
2.74568717117,-0.225409093047,1.68408755807,2.51034891557,1.38139262103,blue
3.12152890369,-0.390008805752,2.31843257001,4.82319292257,-3.5591372931,blue
3.51537214394,-0.570450180753,2.82831842475,7.44488836514,-2.15904910941,blue
3.92391360987,-0.760165543836,3.13181821884,8.72698181457,1.57214936284,blue
4.34346887757,-0.951090530862,3.15815674644,7.24040612769,1.11782971377,blue
4.77001137792,-1.13393091771,2.85759833043,2.62641240861,-3.46326988298,blue
5.19921203718,-1.29852436528,2.2099833254,-3.98461342779,-5.57935296174,blue
5.62648886944,-1.43427249391,1.23087312237,-10.2683653398,-1.2163871327,blue
6.04707190358,-1.53061879671,-0.0256457588403,-13.6761821704,5.23322041086,blue
6.45608097834,-1.57755343678,-1.46826119352,-12.6654755291,6.4517911658,blue
6.84860986691,-1.56612842122,-2.9742142206,-7.55493732179,1.6952572485,blue
7.21981240119,-1.48896312943,-4.39936073819,-0.486971744359,-2.57111802365,blue
7.56498982422,-1.34071598668,-5.59171133033,5.55891710434,-1.78467679626,blue
7.87967973086,-1.11849746399,-6.40713490847,8.21442763515,0.513065140606,blue
8.1597492314,-0.822199103035,-6.72553171846,6.87270561151,-1.63755974499,blue
8.40149593613,-0.454715537328,-6.46561789265,2.92741956654,-6.77770127512,blue
8.60175588644,-0.0220455742045,-5.59658386023,-1.0361064997,-6.46551329341,blue
8.75801161742,0.466730401822,-4.14521611046,-2.66562972053,3.22705893777,blue
8.86848944339,0.999590362293,-2.19752192407,-1.10677735428,14.187133967,blue
8.93223577882,1.56181818568,0.105605453326,2.58560843726,13.876916886,blue
8.94916703078,2.13635061408,2.57861584707,6.10595292075,0.01289526122,blue
8.92009121628,2.70421617983,5.00677328612,7.23246116362,-15.4693461793,blue
8.84670173341,3.24505811434,7.16562511325,5.07155556294,-18.3573696621,blue
8.73154430469,3.7377308583,8.84269549402,0.521732794252,-6.4511464626,blue
8.57795634717,4.16095495129,9.85923338484,-4.27299385654,9.27321759519,blue
8.38997717717,4.49401141475,10.0896895292,-7.13151501832,16.3534923623,blue
8.17223174345,4.71745870961,9.47676098693,-6.99333251808,11.6746959414,blue
7.92979835967,4.81386095189,8.04028028824,-4.3810667452,1.2311740497,blue
7.66807149554,4.76851392592,5.87876615149,-0.982744478136,-7.75475315251,blue
7.39262311584,4.57014478918,3.16305896327,1.31599890597,-12.0151181301,blue
7.10906176615,4.21155482698,0.122243585461,1.39195317226,-10.7936492999,blue
6.82289106449,3.69017636816,-2.97703166348,-0.614403308174,-3.58548691464,blue
6.53937506444,3.00852144719,-5.85586872294,-3.42368458301,7.61716175718,blue
6.2634211634,2.1745044567,-8.25047295364,-5.25594082077,15.5943510251,blue
5.99948780899,1.20161955406,-9.9386942457,-4.6897199654,12.1980408592,blue
5.75151883086,0.108951045458,-10.7629716043,-1.3727462711,-2.11040657683,blue
5.52290310292,-1.07900371846,-10.6472252303,3.73742462696,-15.36314085,blue
5.31645677576,-2.33271467617,-9.60581030439,8.73316204909,-14.6833839015,blue
5.13442235393,-3.61821348059,-7.74344375607,11.5690748235,-0.495954039991,blue
4.9784748439,-4.89790748815,-5.24595044624,10.9585938696,12.6779793062,blue
4.84972583475,-6.13160716417,-2.36258642676,6.95563436184,11.6511634881,blue
4.74872268515,-7.27774263581,0.618499715009,0.974415463758,-0.905523086871,blue
4.67544801183,-8.29472586264,3.39942084273,-4.76181506452,-10.1121187361,blue
4.62932735884,-9.14240306505,5.70349036731,-8.13505569381,-6.45906184552,blue
4.60924678484,-9.78354188471,7.30469171514,-8.05883444385,3.85076521639,blue
4.61357602234,-10.1852999509,8.05236542315,-5.00855721244,7.85155634797,blue
4.64019372079,-10.3206187308,7.88822722711,-0.848424800966,2.02332324479,blue
4.68651715782,-10.1694809413,6.85366592612,2.04959815677,-4.74426080329,blue
4.74954287223,-9.719968939,5.0863283519,2.00650878136,-4.06158429716,blue
4.82590034502,-8.96907231452,2.80609327439,-1.07239316533,1.11778996325,blue
4.91191522582,-7.92320751027,0.291655427034,-5.61064591842,2.0262632495,blue
5.00368007698,-6.59842122844,-2.14993732756,-9.12240491052,-2.45898370127,blue
5.09713422898,-5.02025742372,-4.21753752013,-9.41805353304,-3.9112256204,blue
5.18815355704,-3.22328127619,-5.65018203569,-5.66050361676,2.79138271994,blue
5.272646292,-1.25027159615,-6.25760181675,1.20707633273,10.1341957336,blue
5.34664879505,0.848891887055,-5.94349483157,8.83840831345,6.68956462116,blue
5.40641673607,3.01860987328,-4.71879149929,14.4831599303,-6.64814031351,blue
5.4485086439,5.19916850567,-2.70316950524,16.1462594069,-15.3471380259,blue
5.46986200553,7.32851796289,-0.114318263906,13.3875018242,-8.35407676437,blue
