delta,theta,alpha,beta,gama,Raw Data,Color
-677.689529871,-9.0034197434,3.95320017187,-1.06687159246,-7.44556528349,-147,red
-732.947199138,-9.95677440089,3.35214463512,-3.90034199752,11.0577553786,-60,red
-791.764733518,-10.6848344672,2.55407554012,-5.49398133228,21.9700132508,262,red
-854.307351195,-11.1699079788,1.68710113008,-4.99062474208,15.2188063795,-257,red
-920.745959762,-11.401718306,0.876345803381,-2.57712167886,-3.50730173768,217,red
-991.25750743,-11.3776909778,0.229200361139,0.939304362991,-19.3533390387,-40,red
-1066.02533898,-11.1029508364,-0.176471580937,4.64771226786,-21.3727912553,-110,red
-1145.23955027,-10.5900251586,-0.299989639602,7.76920622712,-9.18217786801,300,red
-1229.0973332,-9.85825969829,-0.140749658913,9.61257392668,9.23256278829,-215,red
-1317.80329982,-8.93296456014,0.263699750902,9.51177357708,22.6291436872,147,red
-1411.56977828,-7.84432365048,0.843834713687,6.96324408722,21.453105726,48,red
-1510.61708392,-6.62612335877,1.50747235889,1.94811657652,4.04039882821,-227,red
-1615.17377336,-5.31436888735,2.15084569427,-4.75461589538,-18.6340256317,249,red
-1725.47688963,-3.94586073922,2.67006501133,-11.5058163615,-28.0981656199,-263,red
-1841.77220291,-2.55680061417,2.97180819843,-16.142523839,-14.4049922074,-37,red
-1964.31444903,-1.18148986418,2.98238146635,-16.6792125064,11.7145185413,60,red
-2093.36756755,0.14882323054,2.65459278299,-12.1436014526,26.6941106292,-298,red
-2229.20493273,1.4069083168,1.97224240907,-3.16772258464,17.3199295105,228,red
-2372.10956092,2.57031105711,0.952315817337,7.99328245868,-5.5083569253,-145,red
-2522.37427376,3.62189885702,-0.354961475959,18.0834018102,-18.9158797654,-86,red
-2680.30180231,4.55019123149,-1.86817143351,23.8744529084,-12.6311613417,152,red
-2846.20483108,5.34946520229,-3.47902357803,23.2007900373,2.23851958689,-260,red
-3020.40598651,6.0196283024,-5.05910965617,15.6748498832,8.98003605192,218,red
-3203.23776981,6.56586537365,-6.46899646879,2.92494886115,4.56157867375,-20,red
-3395.04242936,6.99807850069,-7.56923630623,-11.7075621663,-0.867325608206,-152,red
-3596.17177221,7.33014321117,-8.23262746537,-24.0191430014,-0.324370195749,237,red
-3806.98692652,7.57899868839,-8.3568996884,-30.213822446,1.56051716546,-236,red
-4027.85807004,7.76359403972,-7.87673648241,-28.2006007653,-1.5475989957,162,red
-4259.16413152,7.90372866767,-6.77374074069,-18.3757049185,-5.91641449057,76,red
-4501.29246586,8.01883724125,-5.08287337695,-3.52444784503,-2.83300978365,-260,red
-4754.6385078,8.12677053924,-2.89416791608,12.1135367843,6.53754958957,194,red
-5019.60542178,8.24261221889,-0.349100468695,24.2037783458,9.69228558699,-294,red
-5296.60377158,8.37756766876,2.36843316806,29.6086587401,-0.296666080414,-70,red
-5586.05122341,8.5379713766,5.04613149659,27.2567600656,-12.5276154398,-20,red
-5888.37228644,8.72446851297,7.46140211336,18.3801812668,-10.3987594925,-433,red
-6203.99808741,8.93142940343,9.4021533062,6.04746800931,5.70451380831,76,red
-6533.36617187,9.14665193038,10.688341807,-5.8970432857,16.3748205449,-293,red
-6876.92031587,9.35140373268,11.1920663195,-14.1441252808,7.257294181,-163,red
2.09303326967e-06,2.09303326967e-06,2.18102612588e-05,0.00518866054992,0.0170138477539,180,red
2.09620548395e-05,2.07278155214e-05,0.000205919824581,0.0392446188684,0.0711692985097,-289,red
0.000103362671284,0.000100578802711,0.000935588858047,0.127754712763,0.0165726328695,162,red
0.000340801550416,0.000324249340364,0.00275634963375,0.216103608082,-0.389926258025,-108,red
0.000858925995425,0.000792456679787,0.00595402413349,0.119157625961,-0.69778851376,-84,red
0.00178625212608,0.00158141811183,0.0100044378109,-0.343061089675,0.317410833739,325,red
0.00322212695731,0.00270177231097,0.0133281755424,-1.06120660591,2.47334952118,-213,red
0.00522900217712,0.00408823188173,0.0137031338264,-1.47963201803,2.61237669861,183,red
0.00785959866339,0.00563127846318,0.00928125537506,-0.858937824867,-2.03079002048,22,red
0.0112073611474,0.00723561843386,-0.000280057195559,1.07702091701,-8.04578142718,-121,red
0.0154644560993,0.00888337256252,-0.0131115241926,3.59884841968,-6.67402366251,376,red
0.0209831597201,0.0106913131339,-0.025117064376,5.10485066505,5.54464722536,-166,red
0.0283461125515,0.012961762571,-0.0306321144032,4.03189557218,17.9121484707,39,red
0.0384420943674,0.0162183689444,-0.0236864614071,-0.0165969739205,13.4998507018,170,red
0.0525290735769,0.0212042396529,0.000193919213521,-5.72652254417,-9.82440785462,-117,red
0.0722777394454,0.0288348351941,0.0420315069765,-10.4917916408,-30.0779856121,485,red
0.0998175613937,0.0401309871571,0.0980693495415,-11.5606626182,-21.4781289726,141,red
0.137824096599,0.0561753342481,0.159846021305,-7.35642734072,13.3293216329,263,red
0.189677218628,0.0781230379648,0.215921427623,1.56209409319,39.2462310939,521,red
0.259693048541,0.107264266406,0.254742881497,12.2874037379,25.4751276475,108,red
0.353413568665,0.145111205687,0.267674266712,20.3362161814,-16.169601388,637,red
0.477934048786,0.193475622553,0.251203120749,21.3545497965,-40.3670911126,405,red
0.642251750887,0.254506956168,0.207656567202,13.2138233793,-19.8358981164,346,red
0.857620705815,0.330665762552,0.144189434551,-2.46906767485,20.9883162243,685,red
1.13788819114,0.424604056802,0.0701674255806,-20.3470130263,33.6406582454,185,red
1.49977990806,0.538924234331,-0.00657116436259,-33.2025951568,3.9598316733,578,red
1.96310370539,0.675802973557,-0.0836841993327,-34.9678488083,-30.0260275455,707,red
2.55085970049,0.836498195681,-0.167266377163,-23.4983148926,-24.362864191,204,red
3.28926144043,1.02078635666,-0.272492584923,-1.76151550621,15.8877253034,550,red
4.2076579566,1.22637100624,-0.421379436887,23.0619639138,40.9486090055,458,red
5.33832743209,1.44829014841,-0.637928240738,42.1501808972,16.77729667,120,red
6.71612374202,1.6783652816,-0.941357745848,48.3299446137,-31.1774655489,616,red
8.37797411058,1.9047542274,-1.33843270775,38.8723883652,-46.440356928,134,red
10.3622389117,2.11168020727,-1.8161458228,16.6794546785,-9.68451166532,284,red
12.7079544057,2.27941103767,-2.33615135517,-10.7013476773,36.9512865552,386,red
15.4539786486,2.38454702607,-2.83240371782,-33.9491274996,40.2125420109,-74,red
18.6380593397,2.40065471579,-3.21324306391,-45.5913704019,-0.703987085575,408,red
22.2958445039,2.29926209889,-3.36863227469,-42.8253897737,-35.0530393235,33,red
26.459861469,2.05120945036,-3.18246631828,-28.3075957161,-23.4449615617,-45,red
31.1584908524,1.62832396161,-2.54902659677,-8.6258215174,15.5580322723,227,red
36.4149546677,1.00535196006,-1.39191748426,8.73540736082,31.1401314037,-251,red
42.2463369714,0.162058053545,0.316880564105,18.5107778415,4.13679004507,152,red
48.662664405,-0.914609667496,2.54075527347,19.5139176897,-30.4251614905,-71,red
55.6660787027,-2.22839884867,5.16800149376,14.5333033711,-28.3093744421,-276,red
63.2501281105,-3.77180110568,8.00965957102,8.4448440645,9.06641553733,120,red
71.3991925063,-5.52440836758,10.8071890699,5.51613925139,37.4657098238,-419,red
80.0880507723,-7.45171660111,13.2503502024,7.24965599908,24.5038310004,-105,red
89.2815988709,-9.50450133143,15.004432243,11.8199468599,-12.7902977128,-99,red
98.9347284884,-11.6188648056,15.7447370746,15.3140959644,-31.7186076283,-421,red
108.992380968,-13.7170197787,15.1951553271,14.0512015123,-15.6798363459,43,red
119.389788626,-15.7088427242,13.1667708217,6.69992778924,10.406872297,-423,red
130.052905374,-17.4942012996,9.5918597076,-4.93842466456,15.5544542728,-182,red
140.899021539,-18.9660272026,4.54867611072,-16.8246247084,0.569758962285,-12,red
151.837557448,-20.0140640109,-1.72688787579,-24.665287244,-8.2356675823,-444,red
162.771033029,-20.5291760863,-8.84542565585,-25.8791830969,2.96689008972,54,red
173.596202273,-20.4080758585,-16.2850595868,-20.6010296215,16.9639519076,-331,red
184.205326298,-19.5583095476,-23.4288230848,-11.3744199321,9.63814514225,-251,red
194.487552238,-17.9033205408,-29.6158727595,-1.80777391648,-15.7572461589,80,red
204.330368354,-15.3873852859,-34.2021275969,5.11660807227,-29.6219411325,-426,red
213.621114492,-11.9801947472,-36.6244032521,8.29052488137,-12.3202853296,66,red
222.248527842,-7.68085095334,-36.4613373557,8.70463318719,19.6888243185,-183,red
230.104296236,-2.52106420266,-33.4844877157,8.55913638195,31.5709991744,-285,red
237.084587722,3.43264126778,-27.6937645076,9.7677264912,11.0190989105,160,red
243.091526557,10.0778785419,-19.3327497757,12.704099796,-17.5623439005,-328,red
248.034593208,17.2766418389,-8.88132771491,15.9073103286,-22.7163606844,-13,red
251.831929138,24.8569360541,2.97466371047,16.8930288863,-2.78855682087,-68,red
254.411520995,32.6158262731,15.3945515981,13.5727024342,14.6553929838,-277,red
255.712240461,40.3238862693,27.4503078943,5.5081139738,8.63230728776,241,red
255.684729105,47.7309791521,38.2043389738,-5.61087598368,-9.78802668487,-244,red
254.292129305,54.57325534,46.7904456564,-16.4883493981,-13.7453196039,-59,red
251.510657446,60.5811890076,52.4902296381,-23.5518080374,3.47804794658,18,red
247.329999508,65.4884030182,54.7973427227,-24.528660803,19.6501063289,-327,red
241.753508614,69.0409854702,53.4631541018,-19.4815395933,13.0330775658,201,red
234.798201129,71.0069827523,48.5194976382,-10.6975204679,-9.01096569156,-168,red
226.494566232,71.1857480891,40.2766552914,-1.4581962725,-19.9191873738,-120,red
216.886208697,69.4168156796,29.2971579269,5.58478356993,-8.54458248714,146,red
206.029335355,65.587958759,16.348116554,9.4629498011,7.87733436196,-314,red
193.992091857,59.6420967862,2.33670542681,10.8458488628,8.83213254932,152,red
180.85376141,51.5827466229,-11.765039032,11.110649747,-1.7771509506,-1,red
166.703845739,41.4777586492,-24.9989984016,11.2387478887,-3.54368998134,-121,red
151.641056519,29.4611353544,-36.4960380625,11.2342025823,8.86056770607,260,red
135.772241682,15.7327835232,-45.5407576593,10.3019728838,15.7548331786,-194,red
119.211261438,0.556106512286,-51.6206889886,7.53297109283,-0.0425267791945,139,red
102.077823076,-15.7465910824,-54.4564303663,2.62750656473,-25.187651608,134,red
84.4962826538,-32.8008388333,-54.0110954684,-3.73097315049,-27.9311458635,-214,red
66.5944221604,-50.1887497736,-50.4793674282,-10.0051026121,1.48934217149,227,red
48.5022029582,-67.4595881783,-44.2583210941,-14.3657969195,33.9200325946,-249,red
30.3504889085,-84.141894325,-35.9037187662,-15.4272612932,32.8194758939,-40,red
12.2697350445,-99.7568344697,-26.0764655288,-12.7980460325,-2.12154077076,-49,red
-5.61135921305,-113.832382515,-15.4844099247,-7.20360384806,-33.2355653179,-561,red
-23.1672361427,-125.917896327,-4.82476878802,-0.184231791361,-28.2659887269,-65,red
-40.2769136515,-135.598624298,5.26789888364,6.43719528847,3.56809174599,-556,red
-56.8254667607,-142.509652487,14.2641628723,11.1146875861,25.4485248459,-489,red
-72.7055358511,-146.34878357,21.7699315926,13.0208497422,17.0749732457,-190,red
-87.8188236576,-146.887843727,27.5430140217,12.2343402018,-5.60685337014,-748,red
-102.077530614,-143.981945291,31.4958437289,9.57718414148,-15.0008097361,-331,red
-115.405681016,-137.576301703,33.6850776854,6.11112151322,-5.37838847673,-570,red
-127.740307502,-127.710290826,34.2894728145,2.49662983638,5.85034652917,-673,red
-139.032466015,-114.518565176,33.5782363952,-1.37398025304,4.99503190273,-179,red
-149.248045888,-98.2291067702,31.8729105251,-6.11722819513,-1.56170445122,-647,red
-158.36833001,-79.1582266708,29.5065448428,-12.0302928768,-1.12926913364,-309,red
-166.390266442,-57.7026295681,26.7841291858,-18.2586522207,4.51531419629,-343,red
-173.326437822,-34.3287990585,23.947979249,-22.6699727779,2.33497934331,-523,red
-179.204733403,-9.56007718849,21.1513502435,-22.6864350504,-9.56993819389,22,red
-184.067731752,16.0381022326,18.4430825905,-16.6364611982,-14.4517175132,-449,red
-187.97180265,41.874303749,15.7653440413,-4.83347715285,0.935583031593,-182,red
-190.985950033,67.3479267029,12.9653338296,10.207457924,23.2023707358,-81,red
-193.190438647,91.8661733671,9.8203274189,24.5105970879,23.6274343123,-392,red
-194.67525316,114.860537682,6.07406871848,34.0242262687,-5.01103196942,163,red
-195.538432067,135.802245102,1.4813181679,36.0949643404,-33.61397839,-229,red
-195.884313153,154.216137032,-4.14373445058,30.4173140154,-28.2663094412,-130,red
-195.821731267,169.692564926,-10.880444366,19.0220355107,7.76819688165,93,red
-195.462221603,181.896936883,-18.6619301053,5.28955534302,35.2142425573,-382,red
-194.918285468,190.576657773,-27.2482605438,-7.50165129279,24.5864710157,122,red
-194.301767775,195.56532066,-36.2173823086,-17.3201058181,-9.25336287565,-102,red
-193.722380578,196.78413278,-44.9769091924,-23.6608968696,-26.6983410733,-222,red
-193.286391777,194.240679904,-52.7977931181,-26.9619945908,-11.8572810029,183,red
-193.095494612,188.025230955,-58.8686697281,-27.7073076738,11.0032242518,-311,red
-193.245871738,178.304866426,-62.3673808938,-25.8798198571,11.7874623699,96,red
-193.827460385,165.315783995,-62.5439612937,-21.0793098277,-6.44994589757,34,red
-194.923417029,149.354185777,-58.8075518654,-13.1310122408,-14.1240835982,-217,red
-196.60977326,130.766180328,-50.8085328951,-2.7055717243,3.15192217803,266,red
-198.955274738,109.937133074,-38.5068935884,8.4906166188,23.7206780387,-171,red
-202.021395187,87.2808800284,-22.2184664662,18.1234491729,17.7270057985,109,red
-205.862512643,63.2291883749,-2.6321111152,24.0726971458,-12.6299758021,231,red
-210.526231922,38.2218001427,19.2067587369,25.2864015173,-33.2075445979,-187,red
-216.053837037,12.6973332956,41.9479041123,22.1945571924,-19.1139459348,365,red
-222.48086357,-12.9147613925,64.0213781793,16.4405013993,14.7429517447,-34,red
3.95350728715e-07,3.95350728715e-07,4.11971601555e-06,0.000980080326096,0.00321372679796,34,red
8.64078779436e-06,8.59654258984e-06,8.76769049018e-05,0.0190178562619,0.0514963456239,348,red
7.2033257615e-05,7.0983514958e-05,0.000695902206466,0.125851510302,0.20803543133,-132,red
0.000361252194992,0.000351269696549,0.00326414554652,0.455231777041,0.230763743828,370,red
0.00130973090238,0.00125162542489,0.0108677535752,1.05869470838,-0.529614666277,66,red
0.00379286706856,0.0035470410418,0.0283442447343,1.65774374809,-1.85483872328,33,red
0.00932545124853,0.00849601418678,0.0614476660147,1.56671161024,-1.50525410004,419,red
0.0202574526241,0.0178942676381,0.114942391912,0.0218409296513,2.3487947314,-102,red
0.0399548660957,0.0340497473061,0.189981875753,-3.16207658067,6.74550803512,279,red
0.0729551530019,0.0596668508037,0.281430622207,-7.04468057309,4.88717881737,230,red
0.125086881727,0.0976358199381,0.375917296709,-9.62627565835,-5.30384844719,19,red
0.203552396978,0.150740825561,0.451452883731,-8.6757795878,-14.8160107273,490,red
0.316980705451,0.221315862415,0.479256009725,-2.98245254948,-10.8494477922,29,red
0.475457993879,0.310882535897,0.427949709809,6.61456140865,7.10684333096,304,red
0.690538122733,0.419800778852,0.269678734034,17.0430236893,22.3837915897,379,red
0.975229727862,0.5469576992,-0.0128600165907,23.9322326556,17.4204618741,6,red
1.34395680513,0.689518430265,-0.419788587677,23.4076397705,-5.4003100666,562,red
1.81249195575,0.842762215602,-0.929188306028,13.9970116338,-24.0490208526,201,red
2.39786648026,1.00002756892,-1.49516281178,-2.27272589943,-20.1779449865,227,red
3.11826221534,1.15278489587,-2.04961176231,-20.2448436117,0.987068795734,407,red
3.9928743484,1.29083169876,-2.50815056817,-33.5109623962,17.3395508135,-108,red
5.04171849022,1.40258270219,-2.78008015709,-37.0569854949,14.963761712,345,red
6.28535475008,1.47542272727,-2.78149537281,-29.4162420893,1.88750620301,48,red
7.74451510179,1.49610260801,-2.44972672678,-13.2320606651,-4.81807907253,-132,red
9.43963329118,1.45117150772,-1.75672403259,6.02635785467,-1.15640381969,123,red
11.3902783824,1.32744051849,-0.718957325202,22.4484545626,0.769093231013,-42,red
13.6145107148,1.11248914419,0.598365344365,31.9695504912,-7.63615016175,369,red
16.128218337,0.795262065009,2.08450785269,33.5869354594,-16.2509953158,-161,red
18.9445022932,0.366803847241,3.59433413448,29.0386427198,-8.5383077693,186,red
22.0731451946,-0.178871316394,4.96593238704,21.1561657347,13.3842491227,186,red
25.5201703782,-0.843822694547,6.04181012484,11.901086169,26.8896227047,-28,red
29.2875049346,-1.62519538161,6.6902096653,1.4281712025,16.1065885503,548,red
33.3727731588,-2.51425611313,6.82324516118,-11.1390730387,-7.81433416714,100,red
37.7692487586,-3.49551309492,6.40909427077,-25.7881688703,-21.2430180711,315,red
42.4659772012,-4.54600216935,5.47623542899,-40.0393725874,-16.8132497394,385,red
47.4480484574,-5.63485183291,4.10870139307,-49.0701223027,-7.09794658605,-34,red
52.6969792035,-6.72325060623,2.43269561109,-47.7521448242,-1.46996319103,556,red
58.1911638655,-7.76491884385,0.596570672966,-33.4728362107,6.82443786756,209,red
63.9063722261,-8.70713837776,-1.25230837209,-8.03906684001,23.2555645375,235,red
69.8162868706,-9.4923423579,-2.98948245337,22.4680170371,32.2996853666,518,red
75.8930676618,-10.0602371356,-4.53003229256,49.7710404942,11.4497201151,-5,red
82.1079188847,-10.3504032997,-5.83691609389,66.310599198,-32.9008471264,469,red
88.4316323649,-10.3052901955,-6.91946552026,67.6961074597,-58.4514410514,299,red
94.835088231,-9.87347781948,-7.82212846805,53.8474123555,-29.9488562258,108,red
101.28970709,-9.0130417864,-8.60519698311,28.657002955,33.8054342687,501,red
107.767847352,-7.69483992571,-9.32084568241,-1.48761665571,70.5257008797,19,red
114.243137383,-5.90553584244,-9.98893622956,-29.6928758192,39.828237143,353,red
120.690736295,-3.65017335694,-10.5773612927,-50.3575258572,-29.1438136313,359,red
127.087526061,-0.95411982337,-10.9911882771,-60.2629011971,-66.3519448055,16,red
133.412244447,2.13578659798,-11.0736698944,-58.803240116,-36.6016852309,460,red
139.645562098,5.55101042622,-10.6205812539,-47.5723502934,23.6619475516,-45,red
145.770096426,9.20208516,-9.40740212706,-29.6550783396,50.0718834593,199,red
151.770354925,12.9803979948,-7.22667041369,-8.84566161254,22.1496241571,373,red
157.632613301,16.7609826746,-3.93072944803,11.1404930735,-19.9228256829,-104,red
163.344749017,20.406275437,0.52641682477,27.3871666366,-28.3332990274,368,red
168.89604712,23.7707347641,6.0548266748,38.2126026442,-2.80256407243,-54,red
174.27697803,26.706160582,12.4079256997,43.121143757,17.0737795104,-53,red
179.478937605,29.0674982384,19.1799875853,42.362981212,6.59070106125,220,red
184.493940896,30.7188829389,25.824418342,36.4708313471,-14.4232255646,-346,red
189.314268956,31.5396689139,31.6930920794,26.1318441725,-12.5091881803,1,red
193.932068876,31.4301805233,36.0942829463,12.4245216032,12.065356446,-305,red
198.338900139,30.3169193432,38.3640523236,-2.89179958728,25.0459865866,-423,red
202.525224497,28.1569817882,37.9438683128,-17.3800077731,4.98132375291,-11,red
206.47985543,24.9414883879,34.4560412323,-28.3427353172,-25.686113255,-569,red
210.189404277,20.6978825043,27.7682326429,-33.5376891911,-27.6975627358,-236,red
213.637763034,15.4909991127,18.038684816,-31.9670831413,3.95341199996,-326,red
216.805650504,9.42283346792,5.73503499165,-24.4576297331,31.7907862876,-613,red
219.670241329,2.63097761481,-8.37811229326,-13.6783358532,22.4540429341,-49,red
222.204899948,-4.71425749357,-23.2844452046,-3.35661136012,-11.4928006629,-538,red
224.379047391,-12.4139632425,-37.7919066419,3.16321663805,-28.3053283075,-346,red
226.158184191,-20.245886514,-50.6336235905,4.39746701101,-10.1640192453,-195,red
227.50407415,-27.97068013,-60.5850167447,1.42913379442,16.1203809311,-573,red
228.375083368,-35.3389873052,-66.585890899,-2.59322338572,16.347990564,-36,red
228.726669869,-42.0991602535,-67.8548563104,-3.94129514556,-6.30190464157,-371,red
228.512019749,-48.0053817586,-63.9833599123,-0.0690747478311,-17.8468575631,-344,red
227.682819258,-52.8259410005,-54.9980934084,9.13879129576,-0.919302802313,-28,red
226.190138678,-56.3514116305,-41.3834702223,21.1457840891,21.368115017,-485,red
223.98539808,-58.4024759256,-24.0597549279,31.6653897995,16.8410143499,-13,red
221.021384089,-58.8371371523,-4.31693618421,36.3334552713,-11.747958727,-459,red
217.253281647,-57.5570728317,16.2908115233,32.457576263,-29.1343962805,-8,red
212.63968967,-54.5128901561,36.080925756,20.140970345,-12.8145384938,-134,red
207.143606758,-49.7080500291,53.3959815794,2.3620857415,18.2640625449,-274,red
200.733381463,-43.2012510152,66.7600774707,-16.0422789111,27.5506694995,243,red
193.383617446,-35.1071128329,75.0222148411,-30.1481506445,5.54331564921,-260,red
185.076020952,-25.5950550923,77.47152541,-36.7650564596,-20.2320532664,11,red
175.800169493,-14.8863356078,73.9115743521,-35.5283087982,-19.9071271586,13,red
165.554164967,-3.24929202143,64.6848118043,-28.7812575597,3.64103185323,-261,red
154.345134292,9.007106003,50.643454286,-20.253223368,20.9536759089,282,red
142.189558294,21.541243807,33.0690491264,-13.0895841804,12.5710046671,-149,red
129.113428973,33.9881994599,13.5487572632,-8.20850876087,-9.92149734972,-21,red
115.152239333,45.9701930302,-6.17891119432,-3.94867584718,-20.9387109827,194,red
100.350800497,57.1078492568,-24.3930293753,2.64744446635,-10.8543623981,-242,red
84.7628808447,67.0319343353,-39.556422823,13.5734076237,7.46776881339,288,red
68.4506714392,75.395206614,-50.4618664633,27.9652908052,17.4472380881,-28,red
51.4840905127,81.8840101476,-56.3432235966,41.7705712865,14.872578569,-40,red
33.9399430626,86.2292356646,-56.9402745667,49.2931590491,4.81453832946,323,red
15.9009490938,88.2162755607,-52.5110803058,45.8652188657,-8.06612981824,-147,red
-2.54534347241,87.6936197467,-43.7913672719,30.2959321639,-19.4358679779,294,red
-21.3077404248,84.579774619,-31.9060175146,5.8618154584,-20.8076570979,149,red
-40.2926569845,78.8682296489,-18.2427781195,-20.6892487006,-5.5004301111,-39,red
-59.4054299799,70.6302469397,-4.30218071321,-41.6890323781,18.7915775575,403,red
-78.5516746157,60.0153069103,8.46002859369,-51.4944986289,31.0402490701,-61,red
-97.6386756256,47.2491139127,18.7812195081,-48.4962726623,17.3097248669,225,red
-116.576800433,32.629146551,25.7156782022,-35.3390034766,-11.6946544998,273,red
-135.28092196,16.5178197351,28.7216058677,-17.3947293128,-29.44398669,-88,red
-153.671838154,-0.666591150299,27.7032937888,-0.336459749028,-21.016557371,386,red
-171.677678415,-18.461036563,23.0053912563,12.001792243,2.26818929899,-23,red
-189.235289307,-36.3704897092,15.3613142807,18.5737505509,17.3504557908,171,red
-206.291586367,-53.8820819929,5.80268337144,20.6776934887,14.5444615578,387,red
-222.804851198,-70.4801422884,-4.45937597208,20.5987425243,3.80803146953,-105,red
-238.745949905,-85.6616618489,-14.1676672556,20.1335640557,-1.84446130844,448,red
-254.099457421,-98.9516916196,-22.1527812468,19.6799325772,-1.9952632843,67,red
-268.864683604,-109.918183352,-27.4537013682,18.2198657212,-4.3580378822,57,red
-283.056601878,-118.18580026,-29.413385312,14.1231100359,-9.66211050761,436,red
-296.706683306,-123.448250057,-27.7405227171,6.34366752983,-9.02441885365,-115,red
-309.863634623,-125.478728628,-22.5323290407,-4.58511435418,2.19387898743,346,red
-322.594036083,-124.138114085,-14.2573076636,-16.2915364828,14.308010275,131,red
-334.982879741,-119.380622814,-3.70103406946,-25.2756660053,13.0250525334,-17,red
-347.134010069,-111.256717937,8.11836993217,-28.3297278735,-1.99968222718,483,red
-3.95350728715e-07,-3.95350728715e-07,-4.11971601555e-06,-0.000980080326096,-0.00321372679796,-34,red
-1.61749837836e-06,-1.57325317384e-06,-1.44913615667e-05,-0.00160701752771,0.0055945657281,256,red
1.06172519698e-05,1.08809915817e-05,0.000123360623106,0.0363555618067,0.130852136062,221,red
0.000125981767049,0.000125245049952,0.00126464254465,0.246674583879,0.382436619243,-56,red
0.00063986416974,0.000624139807684,0.00584588492894,0.804941093315,0.117987022067,470,red
0.00224544598016,0.00214513034367,0.0185311750861,1.65546826112,-1.41845612914,-2,red
0.00626422739863,0.00584016152241,0.0459532443497,2.22966395858,-2.80026548664,163,red
0.0148906290203,0.013491056251,0.0951717520407,1.54035106828,-0.491282807991,297,red
0.031421192563,0.0275368699225,0.170849150233,-1.21712041231,5.73730849238,-94,red
0.0604423062721,0.0509801797932,0.271654962738,-5.84038455972,8.99529766063,391,red
0.107962812533,0.0871627883073,0.386906507467,-10.6317133286,1.82854861734,83,red
0.181489461035,0.139424701339,0.494677858812,-12.75116663,-12.2414933578,51,red
0.29004804067,0.210675582323,0.562430912525,-9.49500057966,-18.4106463141,380,red
0.444149344321,0.302912205656,0.550671175081,0.00880765177931,-6.20947342389,-93,red
0.65570022991,0.416722078838,0.419486643897,13.6365787678,16.0691319778,357,red
0.937866671993,0.550822706835,0.137214158405,26.4961910901,27.1040991819,178,red
1.30489900712,0.701688255978,-0.310100147685,32.7188079461,14.2534672327,-55,red
1.77192603372,0.863306913809,-0.910234282167,28.0928108593,-12.4694967961,378,red
2.35471398092,1.02709360224,-1.61931335762,12.2625556859,-29.6074265054,-109,red
3.0693845282,1.18197155275,-2.36101830008,-10.6185902814,-22.4909505942,214,red
3.93209582181,1.31463611256,-3.03139817474,-33.1503850689,2.15278813515,204,red
4.95869792213,1.4100105795,-3.50926239775,-47.3818922597,23.6215092019,-155,red
6.16437517857,1.4518925223,-3.67122214258,-47.861030308,25.4953551372,349,red
7.56328218465,1.4237701123,-3.40970403522,-33.8140160258,8.24607411165,-139,red
9.16817613849,1.30977187014,-2.65166389473,-9.55443264074,-12.787409236,27,red
10.9900495448,1.0957039922,-1.37534951913,17.0856917821,-20.8875624428,237,red
13.0377700367,0.770124314495,0.377576019778,37.6896126393,-11.6843746502,-202,red
15.317743275,0.325405735391,2.49694276556,46.3681824217,4.23119715883,305,red
17.8336196559,-0.241256879665,4.80764918768,41.7641277273,12.0032354204,-49,red
20.5860600883,-0.926949700423,7.08235789977,27.1256807027,6.58751754163,-4,red
23.5725697065,-1.72231202971,9.06245772774,8.51825263299,-3.31018187536,356,red
26.7874055094,-2.6110355998,10.4852481665,-7.89242616442,-5.38578360786,-187,red
30.2215650668,-3.56964047347,11.1143923644,-18.1818089959,2.49279048232,290,red
33.8628574789,-4.56757223719,10.7700454171,-21.6581798016,9.71936692708,38,red
37.6960491093,-5.5676598512,9.3548576587,-20.2820825849,5.13883243935,226,red
41.7030821345,-6.52695045679,6.87250561675,-17.0071929836,-8.89367651448,118,red
45.8633640361,-7.39791784559,3.43619909698,-14.0033627733,-17.4935397268,-161,red
50.1541042199,-8.13004283485,-0.734511092777,-11.7291973166,-9.80944693718,359,red
54.5506611033,-8.67175398352,-5.32902250837,-9.21405268619,8.10376964433,-154,red
59.0268807326,-8.97267444609,-9.97172891914,-5.10458285086,19.7465270642,135,red
63.5554276885,-8.9860775366,-14.2559506809,1.28705930518,15.3826884443,233,red
68.108112922,-8.6714312313,-17.7819663505,9.44603057969,-0.199256294623,-166,red
72.6562234263,-7.99689965184,-20.1950185074,17.7356207758,-14.7564317142,330,red
77.1708535404,-6.94166996216,-21.2193880982,23.9096807956,-18.9807402321,-102,red
81.6232291973,-5.49798375917,-20.6853000723,25.7974204639,-10.6670206921,17,red
85.9850139,-3.67276259932,-18.5462969072,21.9918161642,5.63768646148,280,red
90.228588832,-1.4887270162,-14.8856840018,12.4381542532,19.758694412,-238,red
94.3273074593,1.01508102855,-9.91164540919,-1.22128715075,20.2551249447,269,red
98.2557257963,3.78343928991,-3.94169808924,-15.7796833629,3.77253174082,-57,red
101.989804151,6.74578351414,2.6218346389,-27.2405526986,-18.2929295832,-109,red
105.507075513,9.81774522837,9.32293043985,-32.0950179538,-26.4410429778,293,red
108.786778663,12.9033629608,15.68675781,-28.6309235323,-11.1187832295,-252,red
