delta,theta,alpha,beta,gama
-1521656.30913,1.11268434605,5.1049836527,-12.8036462337,-2.73676445529
-1510641.4879,3.41222509738,-2.38062298712,-11.3454577518,5.87702672583
-1494981.83661,5.60366233552,-9.67451600342,-6.75906018241,7.90458254388
-1474292.63174,7.58220859464,-16.2322893086,0.960075770318,2.94714959357
-1448166.46149,9.25049783496,-21.572344537,10.4150783716,-2.30601290329
-1416172.16704,10.5223057341,-25.3186154563,19.1028210781,-2.56158447156
-1377853.74727,11.3258591027,-27.2329629311,24.28400642,0.180822330494
-1332729.2263,11.6066219676,-27.233944857,24.0590732845,0.351478786873
-1280289.48321,11.3294679131,-25.400144148,18.1681380683,-3.1119349494
-1219997.04309,10.4801673908,-21.9579766501,8.1383363936,-5.09846986509
-1151284.82877,9.06613657667,-17.2556478489,-3.29647617778,-1.22244488539
-1073554.87223,7.11641616464,-11.7264004975,-13.22080102,5.84436371182
-986176.984963,4.68087371352,-5.84523179958,-19.5227398844,8.83754139539
-888487.386391,1.82865241919,-0.0837474530095,-21.4130131774,4.12267652383
-779787.289191,-1.3540789253,5.13225222585,-19.3265617312,-4.24161986641
-659341.440649,-4.76699187562,9.45838554929,-14.3932068277,-8.98855548528
-526376.618842,-8.29897665405,12.65730525,-7.85871486395,-6.88174139318
-380080.082495,-11.8319134835,14.6122760402,-0.770748107999,-0.662265920122
-219597.973271,-15.244703992,15.3280177563,6.00842658544,4.97918530936
-44033.6691634,-18.4174225902,14.9194567989,11.6318266096,7.39532404665
147553.912383,-21.235447346,13.5902238312,15.1863361647,6.0972609201
356152.063096,-23.5934302173,11.603737158,15.8614949096,1.46287070569
582796.08578,-25.3989663597,9.25041972933,13.3349400509,-4.76813372689
828571.151121,-26.5758254129,6.81488622853,8.14298571001,-8.79730458952
1094614.2111,-27.0666219423,4.54669579966,1.72860039995,-7.0968931882
1382115.97071,-26.8348315826,2.63751680923,-4.00841401331,-0.297062080488
1692322.91991,-25.8660936709,1.20654153079,-7.51232743003,6.58161158042
2026539.42746,-24.1687673795,0.294993081052,-8.27473638106,8.78079834235
2386129.89874,-21.7737282869,-0.130356991624,-6.98786176492,5.85217932619
2772520.9994,-18.7334178271,-0.16566392113,-5.04474854469,0.415415763228
3187203.94677,-15.1201892483,0.0476873113473,-3.70548943462,-5.32888173073
3631736.87112,-11.0240185508,0.344589030813,-3.4191621063,-9.64890579743
4107747.24852,-6.54966458612,0.558990259558,-3.65443430537,-9.25697291488
4616934.40752,-1.81337647544,0.545476067124,-3.29970360361,-1.4663340902
5161072.1113,3.06073797584,0.197414957432,-1.40473282524,10.0974788727
5742011.21735,7.94455848418,-0.540101027096,2.14457959764,15.4523356572
6361682.41621,12.7098860323,-1.6636499569,6.40287094661,7.85019189589
7022099.05116,17.2323353211,-3.11165033083,9.72603695255,-7.21548356562
7725360.02009,21.3950570498,-4.77108350542,10.5310347435,-15.9787152614
8473652.76101,25.092169505,-6.48987270954,8.08102355142,-10.4911331336
9269256.32219,28.2317920641,-8.09345776108,2.91530496805,3.07145790294
10114544.5178,30.738585396,-9.40375600266,-3.29886460002,11.4200802436
11011989.1692,32.5557162935,-10.2585551709,-8.44106707317,8.22242655655
11964163.4327,33.6461881272,-10.5293407049,-10.8079994934,-0.531621596942
12973745.2123,33.9935113229,-10.13563038,-9.74601158661,-4.85535683035
14043520.6582,33.6017158499,-9.0542616219,-5.79375220508,-2.26548686401
15176387.748,32.4947234748,-7.32274888783,-0.379605148839,0.883149370669
16375359.9502,30.7151128126,-5.03655354891,4.71821895022,-0.972029807312
17643569.9665,28.3223295987,-2.34074042754,7.94319748258,-4.70328473984
18984273.5504,25.3904140457,0.582982110241,8.41648759793,-2.88928030348
20400853.3973,22.0053357692,3.53246396287,6.18219875927,5.04936003576
21896823.1022,18.2620441201,6.30297066465,2.18428827791,10.1670873687
23475831.1791,14.2613501156,8.70498864814,-2.05274307552,4.55114588734
25141665.1357,10.106751204,10.5802184702,-4.9950946007,-7.67780571649
26898255.5957,5.90129970371,11.8141338854,-5.73328920032,-13.394093472
28749680.4612,1.7446066596,12.3438779301,-4.37510470768,-5.14128776673
30700169.1052,-2.26993449214,12.1608567866,-1.95432393393,9.49072678934
32754106.5839,-6.05762773348,11.3080598392,0.142407613206,15.2132817817
34916037.8569,-9.54459015933,9.872766857,0.941680909388,5.44937114419
37190672.0035,-12.6694438904,7.97584002184,0.423958272943,-10.2716407916
39582886.4189,-15.3845330834,5.75914191487,-0.474676235929,-16.1391119954
42097730.977,-17.6566304549,3.37266231047,-0.43815522875,-6.48945044203
44740432.1406,-19.4671216379,0.962688259996,1.35526559741,8.76483042279
47516397.0008,-20.8116823228,-1.33805098088,4.54630847154,15.0251427512
50431217.2252,-21.6994845388,-3.41772728104,7.54747906287,7.83853373913
53490672.8909,-22.1519837111,-5.1900411536,8.26925734497,-4.18694576161
56700736.1777,-22.2013498974,-6.5962077195,5.29839996635,-10.0629934317
60067574.8939,-21.8886143219,-7.6045801303,-1.10508872742,-7.39060178484
63597555.8049,-21.2616063682,-8.20832430055,-8.79213465963,-1.88043871911
67297247.7302,-20.3727574274,-8.42163881288,-14.5079342089,1.45846711473
71173424.3759,-19.276849622,-8.27507877637,-15.367983353,3.25218343137
75233066.861,-18.0287913248,-7.81060307769,-10.3306652461,5.72868238488
79483365.8982,-16.6815009218,-7.07692943514,-0.9051464314,7.2307555843
83931723.5831,-15.2839724168,-6.12562710825,9.33853420095,3.81313242881
88585754.7428,-13.8795874418,-5.00820310475,16.2881647121,-4.38507570131
93453287.7945,-12.5047319435,-3.77430480993,17.1175558063,-11.2217840422
98542365.0551,-11.1877676583,-2.47101920785,11.5409374074,-10.2619080702
103861242.446,-9.94839315647,-1.1430516682,1.91716743786,-1.45914324887
109418388.528,-8.79741100179,0.166601082668,-7.808828739,8.56644891124
115222482.799,-7.73690170727,1.41592740475,-13.8178275086,12.3636154328
121282413.189,-6.76079121911,2.56352906532,-14.0072930923,7.55940292341
127607272.669,-5.85578454389,3.56890623956,-8.77296604292,-1.88922492817
134206354.909,-5.00262065797,4.39360410753,-0.67168745207,-9.12717490591
141089148.89,-4.17758571403,5.00330275814,6.82953130397,-9.49218579978
148265332.405,-3.35420911307,5.3707340515,10.8945236741,-3.73187984394
155744764.341,-2.50506114999,5.4790715866,10.4241177316,3.03868076341
163537475.674,-1.60356963249,5.32524035504,6.26905262311,5.97390894543
171653659.068,-0.625771849839,4.92251965195,0.570963898701,4.55940920014
180103657.002,0.448082394394,4.30187404345,-4.33530016174,1.97149843671
188897948.312,1.63215481217,3.5115588406,-6.90119086987,0.594935610783
198047133.069,2.93393410541,2.61469512699,-6.82978026478,-0.629369208839
207561915.675,4.35348916647,1.68472237999,-4.92859047801,-3.49876121918
217453086.091,5.88308385044,0.798888890264,-2.53300222635,-6.35822083749
227731499.085,7.50715231699,0.0302174942296,-0.82769050519,-4.93866322285
238408051.399,9.20261646956,-0.561258009984,-0.349270573441,1.9197238461
249493656.732,10.9395234469,-0.936777837908,-0.80282827113,9.04548424623
260999218.415,12.6819815045,-1.08522033369,-1.21733851797,9.21348905479
272935599.698,14.3893650626,-1.02624378628,-0.415188910678,0.841494183654
285313591.503,16.0177451108,-0.809378675355,2.3236997854,-9.31132396766
298143877.563,17.5214875857,-0.508871941069,6.67699363618,-11.7902862424
311436996.798,18.8549538558,-0.214725607374,11.1234480889,-3.40849416013
325203302.848,19.9742299128,-0.0209800611185,13.4165691281,8.91454057304
339452920.598,20.8388042326,-0.0127745693676,11.5694338896,13.7203666703
354195699.601,21.4131148071,-0.253931771934,4.93366384552,5.77455095938
369441164.248,21.6678966699,-0.77670872002,-5.15350121789,-8.09701407801
385198460.538,21.5812821156,-1.57497686696,-15.5359733945,-14.8289806699
401476299.313,21.1396276314,-2.60161178683,-22.2769889849,-7.92424781873
418282895.776,20.3380541562,-3.77045572722,-22.2473227002,5.74531902363
435625905.13,19.1806934676,-4.96283876373,-14.62561583,13.0113051648
453512354.144,17.6806375908,-6.0382598413,-1.58906797667,8.14828771801
471948568.449,15.8595949817,-6.84840025765,12.2670640778,-1.95102182127
490940095.336,13.7472726191,-7.2531545462,21.6990770643,-6.69738491101
510491621.846,11.3805197834,-7.13698081659,23.068490498,-3.88758317526
530606887.88,8.80227658431,-6.4237690506,16.0119749231,-0.600331878432
551288594.086,6.06036799409,-5.08859943926,3.650579022,-2.48012440276
572538304.239,3.20618111259,-3.16507537023,-8.81846026498,-5.46804476188
594356341.822,0.293268845927,-0.747239683709,-16.4494861545,-1.16192988526
616741680.502,-2.62406926748,2.01450651237,-16.6476628496,10.2962197694
639691828.192,-5.49218023187,4.92345823862,-10.0920752395,16.7807101925
663202704.361,-8.25938415123,7.75192255999,-0.173526097158,7.16138509737
687268510.249,-10.8771997424,10.2604937502,8.6751743792,-13.2088015127
711881591.655,-13.3014366768,12.219567828,12.9412210168,-24.5911211561
737032293.92,-15.4931243621,13.4311246394,11.4191202539,-13.4541870935
762708808.76,-17.4192502732,13.7487150243,5.47485713206,11.0215338207
788897012.561,-19.0532867778,13.0936702375,-1.82980221635,25.0192823901
815580295.782,-20.3754956178,11.4657846676,-7.27214596101,15.2679924293
842739383.067,-21.3730123874,8.94712624211,-8.92491568339,-6.94175184123
870352143.693,-22.0397257397,5.69822113821,-6.87647710156,-18.8083792944
898393391.961,-22.3759753405,1.94660841024,-2.93248786207,-10.7968158051
926834677.139,-22.3880976304,-2.03141106704,0.488465033206,4.97454980238
955644062.548,-22.0878500834,-5.93421591495,1.67242360926,10.6360926349
984785893.385,-21.4917409587,-9.46121347567,0.474668266586,2.70648720058
1014220552.86,-20.6202853247,-12.3393999914,-1.68533793127,-6.45768818228
1043904206.23,-19.4972111038,-14.3474537931,-2.69575194963,-5.29601978376
1073788532.2,-18.1486503659,-15.3350906296,-1.05399265585,3.59847882687
1103820441.4,-16.6023571489,-15.2359672876,3.11414876249,8.61486732535
1133941781.2,-14.8869882485,-14.0730078867,7.94099620942,4.18418748504
1164089026.52,-13.0314733785,-11.9556757345,10.7457966837,-3.76189604614
1194192956.07,-11.0644910502,-9.0694331029,9.52600156069,-6.98559504054
1224178313.33,-9.01405743085,-5.65836350738,4.17363108415,-4.78861208879
1253963451.76,-6.90722759156,-2.0025996577,-3.29256662125,-1.9963666676
1283459963.47,-4.7699003193,1.607290128,-9.64317040288,-0.324177544102
1312572290.76,-2.62670988595,4.89650328969,-12.0305144129,3.2105262818
1341197319.61,-0.500986053002,7.63023009253,-9.43052328804,8.91431334136
1369223954.44,1.58523446749,9.63348173546,-3.19196803306,10.3916231004
1396532673.17,3.61116173009,10.8045446441,3.59912279414,1.96903716985
1422995061.67,5.55719162721,11.1208146445,7.63928658772,-11.5088380567
1448473326.65,7.40485504469,10.6366441798,7.05729048422,-17.133643522
1472819785.88,9.13680109291,9.47368704702,2.34929124979,-8.01468140037
1495876334.6,10.7368311611,7.80494937866,-3.89471464242,7.88477126042
1517473887.06,12.1899892104,5.83431781806,-8.33906502147,15.8274428606
1537431791.83,13.4827009383,3.77371798682,-8.62213981373,10.1087371674
1555557219.65,14.6029473507,1.820297272,-4.53731765013,-1.11058088448
1571644522.48,15.5404577415,0.136085066861,1.94328561851,-6.76333026539
1585474562.3,16.2869066608,-1.16764692882,7.77240176561,-5.25318027513
1596814008.3,16.836097487,-2.03962582887,10.4147840433,-3.38119278035
1605414600.86,17.1841137514,-2.49045770346,9.05404857816,-4.92546324897
1611012380.84,17.3294201819,-2.58702834702,4.82404475145,-4.98797740479
1613326882.58,17.2728982083,-2.44016631542,0.0323164455448,2.19288302397
1612060288.93,17.0178046372,-2.18709403666,-3.13042361803,12.7595579738
1606896546.73,16.5696490317,-1.97078855913,-3.67702468875,15.1524764546
1597500440.91,15.9359971575,-1.91869015952,-2.15513403971,3.64738389252
1583516625.56,15.1262216758,-2.12323864337,-0.122281309671,-13.0139794469
1564568610.08,14.1512261456,-2.6265936529,0.843822525454,-19.5269382644
1540257698.71,13.0231630321,-3.41159430025,-0.01405889163,-9.9984804305
1510161881.43,11.7551638914,-4.40038063412,-2.36224227165,6.44446329257
1473834674.49,10.3611028397,-5.46117485025,-5.09352029198,15.9468663751
1430803908.62,8.85541426748,-6.42272026424,-6.94929616632,13.0427842583
1380570462.99,7.25297921968,-7.09495389468,-7.09484032275,2.74355075249
1322606942.98,5.56908533571,-7.29370810279,-5.40620161944,-7.0100917524
1256356299.89,3.81945648734,-6.86665282541,-2.40681539849,-11.5629242323
1181230390.65,2.02034054977,-5.71738743405,1.04545139449,-9.66800184947
1096608475.53,0.188638500254,-3.82461593697,4.13771383196,-2.15974764023
1001835652.06,-1.65794455453,-1.2537172835,6.37492138144,7.16206809513
896221223.215,-3.50074825761,1.84123457217,7.64587362378,11.772534047
779036998.038,-5.32002736222,5.2259365135,8.09494757949,7.34731731065
649515522.772,-7.09486206006,8.60457189739,7.90634061506,-2.83724089654
506848240.8,-8.80312580252,11.6472834949,7.1255410745,-9.75764491792
350183579.514,-10.4215291001,14.0237367664,5.60409659651,-7.50362619678
178624962.382,-11.9257560712,15.4392256685,3.10028610605,0.644747920745
-8771255.5541,-13.2907041617,15.6693241958,-0.494663899118,6.19988535388
-212997930.459,-14.4908312394,14.5890773896,-4.91456099283,4.69889301884
-435099352.473,-15.5006123169,12.1931312734,-9.4178810897,-0.553880879987
-676173550.14,-16.2951090962,8.60402154255,-12.9362141443,-3.50712070764
-937374678.153,-16.850656892,4.06703416873,-14.4409175114,-2.06006020139
-1219915490.05,-17.1456685116,-1.06843667967,-13.3463460014,1.0925845811
-1525069897.44,-17.1615399632,-6.37943582292,-9.72082702317,2.66676783239
-1854175617.38,-16.8836258626,-11.4087843123,-4.20358623901,1.83231187956
-2208636909.35,-16.3022385186,-15.7089848372,2.27297902879,-0.514671089149
-2589927403.43,-15.4136138337,-18.8859030696,8.74973360687,-3.17225822484
-2999593021.04,-14.2207809368,-20.637469345,14.3437680928,-4.40514970289
-3439254989.68,-12.7342748397,-20.7833012826,18.1888011114,-2.18006626951
-3910612953.0,-10.9726401695,-19.2822829497,19.3661207561,3.32372526359
-4415448177.36,-8.96267991671,-16.2364880678,17.0345480365,7.99433866354
-4955626856.18,-6.73940691131,-11.8812628201,10.8374001319,6.69364183437
-5533103512.99,-4.34566667679,-6.56274270647,1.39838124782,-1.18511422601
-6149924504.18,-1.83141971068,-0.705413950564,-9.4584368172,-9.78921889695
-6808231622.25,0.747309103995,5.22669964232,-19.0342934866,-11.3998630859
-7510265800.14,3.32979477887,10.7712115057,-24.5789076161,-3.50244178418
-8258370917.16,5.85226308365,15.50693918,-24.272194609,8.24496659187
-9054997706.73,8.24978531555,19.088235904,-17.9537179449,14.0744592294
-9902707766.1,10.4583518798,21.2710634257,-7.30667941036,8.37450012647
-10804177667.7,12.4170399068,21.9286901196,4.60234452079,-4.58771900946
-11762203171.8,14.0701805248,21.0560748307,14.3148604188,-13.4419728084
-12779703539.9,15.3694320653,18.7632794214,19.1839410628,-10.0457305831
-13859725947.6,16.2756712043,15.2594118127,18.3304682349,2.02146486762
-15005449996.1,16.7606186008,10.8294356988,12.9189521845,10.4476654067
-16220192319.9,16.8081171152,5.80661302984,5.57393442733,6.99845012845
-17507411290.2,16.414988219,0.543473902234,-0.820087758264,-3.30560211279
-18870711810.4,15.5914119741,-4.61587935545,-4.3464736554,-7.71040367085
-20313850202.2,14.3608020293,-9.35967767813,-4.71237670881,-0.757504610886
-21840739178.0,12.7591746275,-13.426753444,-3.06536585264,8.60871523622
-23455452898.8,10.834036792,-16.6181262132,-1.1621767266,7.34945053266
-25162232111.2,8.64284140133,-18.8017535956,-0.39521655939,-5.27871206721
-26965489361.6,6.25107497472,-19.9111482059,-1.18897082857,-15.2502658366
-28869814282.3,3.73005497953,-19.9392758492,-3.0149529801,-9.52757244283
-30879978945.4,1.1545225969,-18.9295612212,-4.89604116674,7.97518782476
-33000943278.5,-1.39986705833,-16.9658025786,-5.99781216379,19.5518042721
-35237860536.6,-3.85904154058,-14.1624926957,-5.94193812311,12.8172621343
-37596082824.8,-6.15288520075,-10.6567246749,-4.7817760566,-6.13448680425
-40081166662.6,-8.21740356827,-6.60249845165,-2.83038159638,-19.5309964548
-42698878582.9,-9.99660998154,-2.16767057271,-0.515583041206,-15.6696883751
-45455200756.9,-11.4440849128,2.4668609015,1.70115075761,1.11095059893
-48356336632.0,-12.5241825873,7.10667704134,3.38740642938,15.9408329655
-51408716573.7,-13.2128757202,11.5434697274,4.25321720376,16.9728637749
-54619003494.1,-13.4982329454,15.5565127616,4.32672047983,4.6131678271
-57994098454.1,-13.3805308993,18.9175972582,4.05891612688,-10.2792925938
-61541146219.6,-12.872017558,21.4004909796,4.1702396172,-16.1680088244
-65267540750.1,-11.9963504242,22.7952109896,5.22779664028,-9.56814914415
-69180930597.7,-10.7877301059,22.9265478823,7.18716478516,3.65269314246
-73289224188.4,-9.28975206068,21.6752953345,9.19220020909,13.4875252508
-77600594955.2,-7.5540107165,18.9996622287,9.78753110362,12.8095085718
-82123486289.3,-5.63850082213,14.9536904559,7.50365459099,2.29806116642
-86866616271.5,-3.60586416893,9.6993784082,1.609806054,-9.59358515491
-91838982141.0,-1.52152579384,3.50965678804,-7.27412551074,-12.9511936287
-97049864455.9,0.548240094726,-3.23974929499,-17.0332845256,-5.27045156736
-102508830896.0,2.53827294214,-10.0903566681,-24.5791015942,5.63459155468
-108225739650.0,4.38647383861,-16.5322430098,-26.9387854832,9.29680207251
-114210742337.0,6.03569480344,-22.0445530945,-22.4940139471,3.64983940077
-120474286388.0,7.43552614769,-26.1417436456,-11.8058861212,-3.23750243855
-127027116835.0,8.54393793645,-28.4211036413,2.39164166967,-3.29230498394
-133880277429.0,9.3287271631,-28.6065800928,16.0751929795,1.77732454132
-141045111020.0,9.7687184691,-26.5839733578,25.3464325708,3.38582436467
-148533259123.0,9.85466850397,-22.4231112149,27.8126983649,-2.01910866619
-156356660587.0,9.58983005834,-16.3836769508,23.3858294953,-7.68171965429
-164527549296.0,8.99013554035,-8.90293771255,14.178150034,-5.1796621343
