delta,theta,alpha,beta,gama
-2.61328411967e+60,-4.10537047298,-18.3062068359,-2.97091897404,14.1643497667
-2.79328233558e+60,-1.35395305586,-20.9429372181,-0.640882973034,21.7748623244
-2.98316752392e+60,1.35160241128,-21.8269207538,6.19270378137,13.3827515749
-3.1833919627e+60,3.94812713685,-21.0137059213,14.2474382619,-3.61754652359
-3.39442462038e+60,6.37621267657,-18.7003867733,18.8739763455,-15.8489930852
-3.61675156195e+60,8.58162772774,-15.1977256449,16.5404022423,-16.3448048087
-3.85087635213e+60,10.5165883039,-10.8931087685,6.81577984973,-8.3149343093
-4.09732045459e+60,12.1408537533,-6.20866436629,-7.19655683446,1.36910882207
-4.35662362622e+60,13.4226211881,-1.55918461639,-20.2000446277,8.97056649955
-4.62934430542e+60,14.3391974598,2.68579782845,-27.1101411584,13.5266420228
-4.91605999309e+60,14.8774380126,6.23221406861,-25.3029751351,12.990603064
-5.21736762528e+60,15.0339473713,8.88144410161,-15.6559164333,4.71623290178
-5.5338839361e+60,14.8150372961,10.5388077081,-1.99610825472,-9.18487160917
-5.86624580953e+60,14.2364417953,11.210601822,10.667608025,-19.507319867
-6.21511061872e+60,13.3227952333,10.9910005232,18.2552283764,-16.5336768017
-6.58115655119e+60,12.1068865465,10.0411734752,19.1250874286,-0.428386435692
-6.96508291839e+60,10.6287072821,8.56365737031,14.3894703415,16.4490720636
-7.36761044782e+60,8.93431669767,6.77531144841,7.03545099993,20.0246948821
-7.78948155601e+60,7.07455269988,4.88208233633,0.382106013795,7.99030005381
-8.23146060035e+60,5.10362275535,3.05833013197,-3.36188896823,-8.11686952333
-8.6943341078e+60,3.07761429509,1.43270769466,-3.81635980345,-14.670048074
-9.17891097827e+60,1.05296579241,0.081606037669,-2.21663371201,-8.84614694078
-9.68602266043e+60,-0.915062361513,-0.969879433591,-0.516579865842,0.792466133856
-1.02165232974e+61,-2.77388078717,-1.74046834369,-0.318583173709,5.15599114667
-1.07712898398e+61,-4.47499125099,-2.28041919936,-2.12565050322,3.67107602229
-1.13512221236e+61,-5.97529201589,-2.65655471237,-5.18235705903,1.97339443436
-1.19572429087e+61,-7.23822198666,-2.9367905871,-7.89633241912,2.96084979734
-1.25902978775e+61,-8.23470080869,-3.17628842387,-8.62516529843,3.20676770043
-1.32513555874e+61,-8.94383242241,-3.40707848419,-6.49353671778,-1.0961056226
-1.39414073755e+61,-9.35335026302,-3.63248555938,-1.88150995011,-7.15939937761
-1.46614672117e+61,-9.45979121202,-3.82698807284,3.65850668542,-7.65887491636
-1.5412571496e+61,-9.26839710523,-3.94139577861,8.0403821982,-0.145787732215
-1.61957787954e+61,-8.79275742071,-3.91254055771,9.55055736344,8.29911257603
-1.7012169518e+61,-8.05422009937,-3.67606994573,7.60729013807,8.34295886832
-1.7862845517e+61,-7.08110295452,-3.18043083261,3.04340691429,-0.360315713161
-1.8748929622e+61,-5.90773276716,-2.3997930476,-2.18793321569,-8.0505179004
-1.9671565091e+61,-4.57333528353,-1.34370477211,-5.77299761914,-6.21064570027
-2.06319149782e+61,-3.12080689279,-0.0617931957642,-6.01031579911,2.1710422607
-2.16311614099e+61,-1.59540863829,1.35738410133,-2.62749675311,6.56958909097
-2.26705047646e+61,-0.0434274052228,2.79338304067,2.95241569776,2.37053358257
-2.37511627471e+61,1.48915132503,4.10605068288,8.11071910778,-3.64883395867
-2.48743693508e+61,2.95791697416,5.15137538777,10.1590952563,-3.01506118471
-2.60413737e+61,4.32121414952,5.79903067163,7.60519643226,2.70151347344
-2.72534387621e+61,5.54119705179,5.94940319325,0.955635232503,4.20780478146
-2.85118399218e+61,6.58473593851,5.54796641461,-7.35734711276,-2.1294788425
-2.9817863406e+61,7.42416192904,4.59515121542,-13.9482350608,-8.28761689135
-3.117280455e+61,8.03784159279,3.15033657247,-15.9479371165,-4.74692205716
-3.25779658925e+61,8.4105784154,1.32923573931,-12.3031832178,6.34382391198
-3.40346550884e+61,8.5338443635,-0.705286350157,-4.28808698189,12.5774716719
-3.55441826265e+61,8.4058456848,-2.75820760517,5.01536800919,5.97709600581
-3.71078593385e+61,8.03142539194,-4.62175492975,12.0258097811,-7.22134162792
-3.8726993685e+61,7.42181166842,-6.09720506519,14.1868350967,-13.4213366869
-4.04028888052e+61,6.59423359512,-7.01661075735,11.0509100922,-6.73464084839
-4.21368393116e+61,5.57142886688,-7.26192925306,4.42385857317,5.07719271504
-4.39301278164e+61,4.38105969734,-6.77939424627,-2.53499411516,9.87504980263
-4.57840211695e+61,3.05504527379,-5.5875428774,-6.83870069018,4.53060036056
-4.76997663908e+61,1.62881919631,-3.77794108745,-7.05024611046,-2.73426376164
-4.96785862767e+61,0.140518545361,-1.5084041594,-3.82693274442,-3.2281249335
-5.17216746608e+61,-1.36989510526,1.01066658078,0.586336861175,1.56703537625
-5.38301913053e+61,-2.86158164293,3.53553609348,3.609274056,2.83675876371
-5.60052564016e+61,-4.29382602758,5.81220708847,3.67704243394,-3.04706772046
-5.82479446545e+61,-5.62708677805,7.60115254971,0.996847920683,-8.91832559608
-6.05592789242e+61,-6.82408043126,8.70127357829,-2.67925762047,-5.8017588098
-6.29402233991e+61,-7.85088919202,8.97069919988,-5.09696920726,5.16851256865
-6.53916762697e+61,-8.67805812597,8.34250403171,-4.71674063684,13.2714516273
-6.79144618729e+61,-9.28162489764,6.83402947549,-1.43340369224,10.0964827931
-7.05093222748e+61,-9.64401661086,4.54899621129,3.47666154038,-1.87029262729
-7.31769082566e+61,-9.75475736967,1.67197483663,7.98663818756,-12.6162651541
-7.59177696681e+61,-9.6109468132,-1.54480163279,10.1251663433,-13.9417837993
-7.87323451083e+61,-9.21748322049,-4.80170762621,8.64613819357,-4.97265753322
-8.16209508932e+61,-8.58701348812,-7.77777161996,3.43989196072,8.31866198688
-8.45837692667e+61,-7.73959879,-10.1604521268,-4.33747447442,16.5839418404
-8.76208358068e+61,-6.70209412985,-11.6765113134,-12.4562292213,12.4493254667
-9.07320259785e+61,-5.50725590003,-12.1210570839,-18.1816552651,-3.00955361641
-9.39170407794e+61,-4.19260681852,-11.3817873971,-19.154369344,-18.0669628544
-9.71753914228e+61,-2.79909846909,-9.45569491602,-14.3129212285,-18.439930943
-1.00506382997e+62,-1.36962357137,-6.4560578663,-4.47874448265,-1.53184034032
-1.03909097037e+62,0.0525553183835,-2.60843613471,7.69973427281,18.1025579653
-1.07382372945e+62,1.42538355639,1.76455004278,18.5210018463,21.4210616686
-1.1092478818e+62,2.70952400567,6.26884519222,24.5164993826,4.71414342159
-1.14534637151e+62,3.86973728094,10.4732057747,23.7846520393,-15.5473238399
-1.18209908727e+62,4.87608623944,13.9493578958,16.7907069794,-19.8783682983
-1.21948262281e+62,5.70492873483,16.314513482,6.20136594491,-6.21530801791
-1.25747002183e+62,6.33966720914,17.2720682988,-4.2576178407,9.60209828783
-1.29603050647e+62,6.77122576346,16.64607336,-11.428406068,12.8340012612
-1.33512918837e+62,6.99822956201,14.405372984,-14.0395452834,5.02337231782
-1.37472676124e+62,7.02687216978,10.674192535,-13.0339016761,-1.63510220233
-1.41477917404e+62,6.87047358324,5.7273456582,-10.7330487576,-1.19917220705
-1.45523728348e+62,6.54874491658,-0.0301586734789,-9.32459856524,0.0844010417429
-1.4960464849e+62,6.08678367173,-6.09767537521,-9.54895886908,-4.81385953982
-1.53714632013e+62,5.51383827097,-11.9245621852,-10.3068028968,-11.4571830018
-1.57847006137e+62,4.86190177854,-16.9623791039,-9.3585407414,-8.32301411079
-1.61994426955e+62,4.16420945021,-20.7182551953,-4.71742072067,6.7652361396
-1.66148832609e+62,3.45371715565,-22.8038718338,3.98520813486,19.9562121706
-1.70301393659e+62,2.76163254017,-22.9750054703,14.8698833641,15.5615007495
-1.74442460509e+62,2.1160618045,-21.1575981246,24.2880206932,-4.55711641688
-1.78561507746e+62,1.54082421315,-17.4577338952,28.266607718,-20.8018590394
-1.82647075249e+62,1.05447915411,-12.1544881071,24.3115462658,-16.9139310656
-1.86686705916e+62,0.669606876932,-5.67623849,12.7518040182,1.94397803696
-1.90666879844e+62,0.392376689538,1.43737498414,-3.05737082219,15.4149885651
-1.94572944818e+62,0.222421065624,8.58419407821,-17.8856512321,10.9787999333
-1.98389042935e+62,0.153015682861,15.1542339485,-26.706645286,-3.13035467345
-2.02098033203e+62,0.171551259339,20.5850064229,-26.7770683417,-9.228643533
-2.05681409933e+62,0.260272186891,24.4121725876,-18.7406388486,-1.30179912054
-2.09119216766e+62,0.397247945298,26.3107688538,-6.23985981626,8.91959449664
-2.12389956136e+62,0.557538359187,26.1232777913,5.76386140868,7.10117946837
-2.15470494007e+62,0.714509036864,23.8721541593,13.1422223052,-6.10071270964
-2.18335959688e+62,0.841244054107,19.7558781666,14.1982550597,-15.7037145269
-2.20959640543e+62,0.91199054103,14.1290829109,10.008594001,-9.81434872188
-2.23312871406e+62,0.903560672536,7.46873909321,3.4857205631,6.8886791421
-2.25364918519e+62,0.796616529222,0.329704637036,-2.2175906663,18.4254123948
-2.2708285779e+62,0.576772530248,-6.70598889183,-5.08926596529,14.2945721837
-2.284314472e+62,0.235465635174,-13.0811013305,-4.80058107802,-1.03892138493
-2.29372993157e+62,-0.229442798456,-18.3113382578,-2.34445358932,-14.3467413842
-2.29867210621e+62,-0.813360666956,-22.0251875861,0.803693875297,-16.3844485025
-2.29871076815e+62,-1.50496703376,-23.9918863446,3.4523174104,-7.72542773123
-2.29338678336e+62,-2.28651622061,-24.135221876,5.04201100408,4.82284537346
-2.28221051501e+62,-3.13442659372,-22.5324176175,5.53241544727,13.8658305221
-2.26466015738e+62,-4.0201301105,-19.3989617056,5.04142069615,14.3254670295
-2.24017999869e+62,-4.91114916782,-15.0616234478,3.56333290265,5.41844120099
-2.20817861096e+62,-5.77235973121,-9.92298300928,0.97992568013,-7.52701682765
-2.1680269654e+62,-6.56740043199,-4.42153339582,-2.67737343922,-15.2082623008
-2.11905647158e+62,-7.26018276607,1.00842286875,-6.92103830676,-11.4950279923
-2.06055693875e+62,-7.81643585833,5.97335970344,-10.6577530324,0.674928870048
-1.99177445773e+62,-8.20519990973,10.1506744921,-12.3538833287,11.2248832201
-1.91190920167e+62,-8.40018702805,13.3102213226,-10.6054400695,11.5367510999
-1.82011314404e+62,-8.38095075105,15.3257863272,-4.9794444078,2.1429879624
-1.71548769228e+62,-8.1338279635,16.1759587096,3.31713874905,-7.46054254373
-1.59708123531e+62,-7.65262972868,15.9349334701,11.4894634655,-7.56738054249
-1.46388660331e+62,-6.93906572259,14.7548499584,16.1588758205,1.62158424913
-1.31483843793e+62,-6.002894645,12.8421363195,14.9606657733,9.05897925148
-1.14881047129e+62,-4.86179659606,10.4309225148,7.92519739715,4.33570284083
-9.64612711824e+61,-3.54096577319,7.75679041799,-2.17934370806,-9.36455431561
-7.60988535178e+61,-2.07243132177,5.03383679833,-10.8993801653,-16.5622343927
-5.36611678332e+61,-0.494129330799,2.43732067582,-14.1595878186,-6.17900039243
-2.90083134913e+61,1.15124070781,0.093286798922,-10.3239152647,14.3825958611
-1.99279498007e+60,2.81753766602,-1.92437069848,-1.14080701489,24.9717763266
2.75408088969e+61,4.4566370521,-3.58988588005,8.98626806312,13.3531272631
5.97561863016e+61,6.01998115279,-4.91594764139,15.0824529405,-11.4246775622
9.48256443167e+61,7.46017729552,-5.94027241056,14.0102745906,-27.4114940865
1.32930471777e+62,8.7325999827,-6.71067234003,5.9945921091,-20.9170536149
1.74261313175e+62,9.7969492897,-7.27095996154,-5.49801779257,1.35449097926
2.19018553851e+62,10.618714012,-7.6498216903,-15.4432387004,20.2610192548
2.67412716648e+62,11.1704848666,-7.85429832997,-19.6380709127,22.2956497607
3.19664870233e+62,11.4330621654,-7.86878303967,-16.5877467782,9.45767812054
3.76007049272e+62,11.3963051322,-7.6595766236,-8.00868364407,-6.22712901143
4.36682686625e+62,11.0596746942,-7.18417314951,2.20775233175,-14.7118482748
5.01947057741e+62,10.4324288396,-6.4037003944,9.95841320859,-13.977037375
5.72067737388e+62,9.53344599705,-5.29634777933,12.8154156313,-7.234836321
6.47325068889e+62,8.39067511021,-3.86930802914,10.9536065904,1.85209487316
7.28012645962e+62,7.04023293218,-2.16688478341,6.74373223835,9.99317946551
8.14437807282e+62,5.52518747175,-0.272970407444,3.29177047939,13.1718237398
9.06922143857e+62,3.89407732878,1.69298106415,2.69325130095,8.50382712572
1.00580201927e+63,2.19921929197,3.58623521985,4.88063478748,-1.80543968926
1.11142910284e+63,0.494857730341,5.25200173248,7.64849609815,-10.3448994865
1.22417091568e+63,-1.16478741822,6.54349729437,7.86783737222,-10.5779142832
1.34441138968e+63,-2.72750623123,7.34037693063,3.31355843735,-3.27901364232
1.47255143928e+63,-4.14503422365,7.56510885613,-5.81416351525,4.17649784172
1.60900954603e+63,-5.37485112802,7.1950921051,-16.5422172915,5.31060208036
1.75422235565e+63,-6.38176866532,6.26869472939,-24.2869914036,0.907509717255
1.90864528757e+63,-7.13924175924,4.88410607108,-25.0261837253,-2.26576204466
2.07275315656e+63,-7.63034044259,3.1908727274,-17.3619207814,0.841537677901
2.24704080615e+63,-7.84833059894,1.37491869981,-3.39725317654,7.12352829629
2.43202375358e+63,-7.79683207483,-0.361388559406,12.022581386,7.64875122519
2.62823884563e+63,-7.48954552736,-1.82197394229,23.3364911396,-2.04852637123
2.83624492507e+63,-6.94956659489,-2.84011260603,26.5930488713,-14.5999479014
3.05662350678e+63,-6.20833331017,-3.29925657064,21.0141308004,-16.4336010495
3.28997946311e+63,-5.3042673441,-3.14914341984,9.17626939745,-2.38715540998
3.53694171758e+63,-4.28117191945,-2.4149624007,-4.14704436644,16.5409702817
3.79816394587e+63,-3.18645087786,-1.19796908793,-13.920139849,22.4067924554
4.07432528329e+63,-2.06921875688,0.333096873898,-16.7756529382,8.35051641889
4.36613103745e+63,-0.97837390807,1.9593258257,-12.2169706356,-13.3218667233
4.67431340486e+63,0.0392961430698,3.43611962661,-2.66623279944,-22.4714530109
4.99963219019e+63,0.940911900493,4.52228795305,7.61388800854,-11.0751184741
5.34287552658e+63,1.6891430491,5.0104865738,14.2652456494,8.87991591593
5.70486059548e+63,2.25364147659,4.75535570934,14.5369475233,17.9897334559
6.08643434419e+63,2.61221734037,3.6957408008,8.26915034083,9.12201733762
6.48847419937e+63,2.75171438209,1.8678868689,-2.18963625484,-6.51025318072
6.91188877454e+63,2.66854859516,-0.592538524641,-13.0171349964,-12.4852170147
7.35761856945e+63,2.3688820437,-3.46046285934,-20.4212024287,-4.50921153354
7.82663665928e+63,1.86841175673,-6.44288966872,-21.9939902103,6.64655477402
8.31994937142e+63,1.1917651292,-9.20979592296,-17.4156694048,8.47082883668
8.83859694744e+63,0.37151042981,-11.4310779189,-8.31049909107,0.372459635017
9.38365418791e+63,-0.553186175682,-12.8151988653,2.58431489875,-7.2599801812
9.95623107773e+63,-1.53819954407,-13.1447327012,12.5126506109,-5.97863551347
1.05574733892e+64,-2.53630096651,-12.3042203833,19.5608218906,1.55386464779
1.11885632602e+64,-3.49913926602,-10.296688231,22.9478629246,6.05134841193
1.18507197457e+64,-4.3792545095,-7.24665238457,22.7366923414,3.13759614487
1.25451993381e+64,-5.1320359215,-3.38920090901,19.2799790151,-2.19304521256
1.3273296455e+64,-5.71754407287,0.953478724902,12.8377253808,-2.78126801397
1.40363438916e+64,-6.10212784204,5.40522611959,3.64835923214,1.47594538708
1.48357132334e+64,-6.25977937969,9.57467546631,-7.60845650054,3.84026559256
1.56728152264e+64,-6.17318111861,13.0951209359,-19.3207495104,-0.208172161481
1.6549100103e+64,-5.83440829808,15.6610052216,-28.870084374,-6.61459261158
1.7466057857e+64,-5.24526429419,17.0571085391,-33.2351701259,-7.24203873704
1.84252184664e+64,-4.41724343079,17.177468847,-30.1491465747,0.190024019195
1.94281520584e+64,-3.3711318169,16.032341798,-19.2982292053,8.88963572894
2.04764690124e+64,-2.13626668611,13.7429822324,-2.90262489245,10.3210123693
2.15718199957e+64,-0.749481319213,10.5254653983,14.7427843674,3.19451289886
2.27158959269e+64,0.74622799127,6.66591882743,28.6712693595,-5.99271918833
2.39104278601e+64,2.30326519333,2.49029976213,35.0055384043,-10.1403766739
2.51571867838e+64,3.87116885403,-1.66780708482,32.3100781555,-7.46604491048
2.6457983327e+64,5.39844741798,-5.49797975873,21.9692988467,-0.907692527849
2.78146673643e+64,6.83443725955,-8.73937035267,7.49441582203,5.68485531752
2.92291275107e+64,8.13110625373,-11.2004073184,-6.85130467493,9.41551475924
3.07032904963e+64,9.24473678384,-12.7702198747,-17.4688749205,8.18215124573
3.22391204102e+64,10.1374359848,-13.4211166759,-22.3477385252,1.49878252118
3.3838617801e+64,10.7784302695,-13.2024700698,-21.3055970686,-7.55277201418
3.55038186218e+64,11.1451063662,-12.227350081,-15.672709482,-12.6477296089
3.72367930033e+64,11.2237664951,-10.6540362322,-7.68202456182,-8.711344197
3.90396438422e+64,11.0100751865,-8.66496988831,0.217916896997,2.74691390533
4.09145051853e+64,10.509188487,-6.44577531708,5.9981558347,13.2397273104
4.28635403936e+64,9.73556994118,-4.16672376526,8.53756996302,13.73609521
4.48889400651e+64,8.71250808947,-1.96853045099,7.85436261262,2.89690789315
4.6992919697e+64,7.4713522428,0.04622480142,4.97639883842,-10.7783549934
4.91777170649e+64,6.05048202892,1.81547618143,1.4591704932,-15.7466297143
5.14455892956e+64,4.4940303609,3.31411399426,-1.25384368221,-7.51910443924
5.37988096099e+64,2.85038858849,4.54559434495,-2.33543377604,7.03573640993
5.62396637083e+64,1.17053341521,5.53049584061,-1.73129494846,15.3735267376
5.87704457743e+64,-0.493772340872,6.29421501906,0.0441563705866,10.2882515922
6.13934540659e+64,-2.09183902191,6.85608039062,2.29805580601,-3.5164046009
6.41109860656e+64,-3.57589460938,7.22184487443,4.47652549129,-13.6424609037
6.69253331596e+64,-4.90284047672,7.38081242054,6.22454948226,-11.4172119944
6.98387748127e+64,-6.03584794571,7.30798126132,7.21927294658,0.396302469566
7.28535722064e+64,-6.9457278209,6.97072138654,7.00039185832,10.9096116555
7.59719613067e+64,-7.61201019132,6.33873536311,5.02508256935,11.5082364528
7.91961453241e+64,-8.0236820864,5.39546147929,0.989092959556,2.88531310681
8.25282865327e+64,-8.17954697147,4.14874672395,-4.77462179133,-7.04726175941
8.59704974083e+64,-8.08818807967,2.63864635703,-11.1035008854,-10.6662509614
8.95248310505e+64,-7.7675349138,0.940609509462,-16.2082144337,-6.16343871663
9.31932708487e+64,-7.24405230491,-0.837023288143,-18.2557053134,2.3367559084
9.69777193562e+64,-6.55159177772,-2.56143101452,-16.1039194708,8.49563172946
1.00879986332e+65,-5.72995710309,-4.08885440624,-9.83520042476,8.22674330216
1.04901775914e+65,-4.82323839291,-5.28151544278,-0.801886504971,2.29017979752
1.09044672891e+65,-3.87797024832,-6.02547221522,8.84294210138,-4.66041154475
1.13310128024e+65,-2.94117243285,-6.24671146605,16.8800823642,-7.86293845711
1.176994424e+65,-2.05833732549,-5.92299533984,21.6621885708,-5.8224086142
1.22213750772e+65,-1.27144289001,-5.08967267478,22.3867541365,-0.606245128283
1.26854003857e+65,-0.617082583787,-3.83858535934,19.0033643413,4.50286203141
1.31620949557e+65,-0.124797318384,-2.31002470315,12.0199989499,7.27531131601
1.36515113085e+65,0.184323231454,-0.678438023063,2.46488396659,6.66081174622
1.41536775954e+65,0.298714071399,0.866619415926,-8.02791136141,1.94644145434
1.46685953815e+65,0.217027651581,2.14202411637,-17.2966326889,-6.11002327718
1.51962373114e+65,-0.0516114691665,2.99234961508,-23.1252683801,-12.7539448666
1.57365446543e+65,-0.4878386509,3.30808551781,-24.0043864729,-10.5929019969
1.62894247273e+65,-1.06278836093,3.03859725274,-19.7511981742,2.75896709552
1.68547481942e+65,-1.73931988107,2.19853258633,-11.5725618339,18.0791876924
1.74323462372e+65,-2.47367332899,0.867293371465,-1.52814479105,19.6971062158
1.80220076011e+65,-3.21747741947,-0.818085655782,8.24253209738,1.59176607808
1.86234755068e+65,-3.9200150871,-2.67574034624,16.0727378681,-22.0760181703
1.9236444432e+65,-4.53064365068,-4.49613801472,20.8855995015,-27.4771005952
1.98605567575e+65,-5.00126108866,-6.06199226265,22.0152972807,-5.86131384844
2.04953992763e+65,-5.28870272906,-7.16911121861,19.0826138166,24.0066054033
2.11404995621e+65,-5.35694627609,-7.64625787506,12.1708227994,32.5484352316
2.17953221951e+65,-5.17901180003,-7.37228240002,2.19473155067,9.82860103076
2.24592648403e+65,-4.73847121714,-6.28923812759,-8.92455134258,-22.9716490033
2.31316541751e+65,-4.03051040395,-4.41062164066,-18.5790219207,-34.2283457967
2.38117416594e+65,-3.06249946934,-1.82407729373,-24.2156663158,-13.3074031933
2.4498699145e+65,-1.85402954691,1.31197173765,-24.1441340238,19.367772089
2.51916143146e+65,-0.436388653214,4.77795341514,-18.0835046036,32.7626888801
2.58894859451e+65,1.14851560375,8.30856057085,-7.33409558581,15.073938261
2.65912189845e+65,2.84973967382,11.6127890612,5.42874373335,-15.6554158774
2.72956194336e+65,4.60932152477,14.3970055128,16.7592397236,-29.4661586375
2.80013890207e+65,6.36463998939,16.3891901051,23.398727796,-13.7155212441
2.8707119656e+65,8.05100598112,17.3623598706,23.3489935238,14.567410831
2.94112876534e+65,9.60436803905,17.1552637885,16.6761169174,26.1392583746
3.01122477025e+65,10.9640178282,15.6887179758,5.66599685007,9.82919431136
3.08082265758e+65,12.0751765312,12.9761730262,-5.88694312386,-16.1717525991
3.14973165515e+65,12.8913276094,9.12727786263,-14.128519946,-24.3158673779
3.21774685338e+65,13.3761659297,4.34371783835,-16.7181530511,-6.74688526161
3.2846484849e+65,13.5050706605,-1.09247361172,-13.6863879158,17.9157901875
3.35020116956e+65,13.2660541532,-6.83705185845,-7.11112624151,24.9950046297
3.41415312257e+65,12.6601737841,-12.5065258887,0.121364795722,7.89804961256
3.47623532316e+65,11.7014211861,-17.7040905707,5.68987930338,-17.2519436903
3.53616064136e+65,10.4161235504,-22.0466771211,8.58753485286,-27.6464700192
3.59362292002e+65,8.84190113468,-25.1914901593,8.96369394059,-13.9023427485
3.64829600942e+65,7.02623084835,-26.8606422531,7.38415815529,12.557701012
3.69983275137e+65,5.02467759352,-26.8625959133,4.18442111281,29.5207237266
3.74786390981e+65,2.89886717049,-25.1091558315,-0.575447133759,22.4698560776
3.79199704487e+65,0.714279384763,-21.6268408482,-6.58337342613,-3.38861626352
3.83181532689e+65,-1.46205935088,-16.5615996383,-12.6786552777,-27.173499963
3.8668762872e+65,-3.56390454778,-10.1760166499,-16.7704753315,-29.3759397714
3.89671050224e+65,-5.52806386018,-2.83842752023,-16.5193938059,-8.12440750757
3.92082020734e+65,-7.29653025016,4.99622737237,-10.5151146474,19.1078096886
3.93867783671e+65,-8.81840252349,12.8134081963,0.680776866853,30.2584261559
3.94972448588e+65,-10.0515276354,20.0726831426,14.2502760286,17.3001888653
3.95336829301e+65,-10.9638169938,26.2461262351,25.8562534573,-7.6556320373
3.94898273519e+65,-11.534204509,30.8586704476,31.1854306223,-23.784385896
3.93590483614e+65,-11.7532217807,33.5272421277,27.6973700165,-19.634907413
3.91343328146e+65,-11.6231723229,33.9953232626,15.8229483703,-1.69874409207
3.88082643761e+65,-11.1578987714,32.1596393351,-0.982213883613,13.2739647943
3.83730027109e+65,-10.3821562539,28.0859820998,-17.456664537,14.0676518102
3.78202616382e+65,-9.330625184,22.011847506,-28.5516031463,3.9982033194
3.71412862112e+65,-8.04661018839,14.3346485727,-31.3508158575,-4.62645762481
3.63268286855e+65,-6.58048086868,5.58561564231,-26.0235462204,-4.09423005512
3.53671233386e+65,-4.9879171034,-3.6090571095,-15.4260074013,1.3943508384
3.42518601026e+65,-3.32802234569,-12.5768415654,-3.62033612856,2.20202844989
3.29701569727e+65,-1.66136331517,-20.6531030639,5.92876478236,-4.2759925236
3.1510531153e+65,-0.0479899618126,-27.2359924219,11.6112941933,-9.98556969082
2.98608689008e+65,1.45451354079,-31.836864552,13.8464778789,-5.92470333299
2.80083940299e+65,2.79289793976,-34.1214478986,14.2273903677,6.33728842126
2.59396350314e+65,3.91998872887,-33.9378856595,14.2107423346,15.214180929
2.36403907715e+65,4.79624918074,-31.3290342864,14.1275669236,11.4346853616
2.10956947214e+65,5.39112676591,-26.5278708823,13.0685318678,-1.92619554806
1.82897776767e+65,5.68414975016,-19.9364613928,9.65706315789,-12.9386488897
1.52060289176e+65,5.66573999053,-12.0905734781,3.18394168421,-13.2152059497
1.1826955764e+65,5.33770514526,-3.61343012273,-5.61019599633,-4.92062123643
8.13414147428e+64,4.71337912938,4.83697252232,-14.5550078471,4.09521597059
4.10820143756e+64,3.81738998359,12.6221377541,-20.8521698378,8.91070027054
-2.71262394448e+63,2.6850399459,19.174077645,-22.2572524598,9.36355970349
-5.02570888973e+64,1.36128903712,24.0386646144,-18.0750437087,6.05991971182
-1.01777069886e+65,-0.100648662705,26.907903205,-9.48373910075,-0.899917283482
-1.57509868828e+65,-1.64106080958,27.6390009546,0.967859577138,-8.74058718497
-2.17704931796e+65,-3.19578672982,26.2594504337,10.409792615,-11.5711406099
-2.82624401073e+65,-4.69848543913,22.9585616781,16.7006242098,-6.06607711058
-3.52543688212e+65,-6.0830297309,18.0669435538,18.9938753055,3.7305518131
-4.27752068671e+65,-7.28592865954,12.0261773567,17.6354508464,9.73166889541
-5.08553298593e+65,-8.2486857668,5.35135903855,13.572940868,7.97117859572
-5.95266254275e+65,-8.92000697813,-1.41055238084,7.71537774694,1.93888951886
-6.88225594875e+65,-9.25777936996,-7.72352446489,0.659062412986,-2.45734628445
-7.87782448864e+65,-9.23075151654,-13.1033578213,-7.09760920757,-3.52833756277
-8.94305124704e+65,-8.81985784904,-17.1538721338,-14.6895866174,-3.94978839435
-1.00817984621e+66,-8.01914332832,-19.5958683273,-20.6040852899,-5.24246499211
-1.12981151299e+66,-6.83626004503,-20.2868398195,-22.9164972575,-4.71577738693
-1.2596244864e+66,-5.29252543965,-19.2300348521,-20.0512496601,0.626913724888
-1.39806340118e+66,-3.42254967168,-16.5722002847,-11.7103716769,8.42052268959
-1.54559400325e+66,-1.27344897582,-12.590052983,0.581176708606,11.6616359197
-1.70270401368e+66,1.09633810226,-7.66622082173,13.7272466229,5.96221159564
-1.86990401906e+66,3.61861145996,-2.25620072613,24.0812086124,-5.15121455246
-2.04772838831e+66,6.21731278539,3.15119438494,28.7499379918,-13.1460159461
-2.23673621598e+66,8.81072318194,8.07664658048,26.567683593,-12.0003369891
-2.43751229184e+66,11.3139018951,12.0927155855,18.366790427,-2.5440545666
-2.65066809666e+66,13.6413095233,14.8619924603,6.53437378044,8.87628668531
-2.87684282393e+66,15.7095502743,16.1673954249,-5.88305319465,14.5659028812
-3.11670442703e+66,17.4401553046,15.9314892341,-16.1481456468,10.0566437499
-3.37095069155e+66,18.7623187107,14.2226134636,-22.5248084293,-2.18493494401
-3.64031033199e+66,19.6154930722,11.2468672213,-24.4926418815,-13.0018287302
-3.92554411232e+66,19.9517526688,7.32647683795,-22.5003723308,-13.2392740812
-4.22744598938e+66,19.7378373614,2.86656417665,-17.4742769133,-2.57466897834
-4.54684427832e+66,18.9567934427,-1.68640224888,-10.3880211535,9.03909146276
-4.88460283878e+66,17.6091311078,-5.89027829935,-2.11047320138,10.8766270336
-5.24162228077e+66,15.7134306581,-9.35229055594,6.48619756279,2.68483608095
-5.6188411885e+66,13.3063541812,-11.7685826823,14.3754865459,-5.34980446381
-6.01723736087e+66,10.4420482761,-12.9538269443,20.3982013674,-4.68472697823
-6.43782906654e+66,7.1909420315,-12.8575953573,23.4796084442,1.56179398438
-6.88167631167e+66,3.6379524146,-11.5658367499,22.8945089886,3.27925964002
